NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	121	-0.39001226	-1.7599607	0.0	0.021626264	0.016	2109	tags=41%, list=23%, signal=53%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	99	-0.38816518	-1.7073976	0.0	0.020234745	0.031	2606	tags=43%, list=28%, signal=60%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	Details ...	57	-0.45044562	-1.7021945	0.0028328612	0.013839035	0.032	2606	tags=51%, list=28%, signal=70%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	Details ...	35	-0.48489216	-1.684524	0.0050251256	0.011034039	0.034	428	tags=20%, list=5%, signal=21%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	125	-0.3649277	-1.6460967	0.0	0.014866974	0.056	1773	tags=32%, list=19%, signal=39%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	70	-0.4027206	-1.6181272	0.0	0.01679609	0.075	1286	tags=29%, list=14%, signal=33%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Details ...	150	-0.34196654	-1.5919621	0.0034843206	0.018632898	0.094	1963	tags=35%, list=21%, signal=43%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	68	-0.3864253	-1.5553027	0.007936508	0.02184457	0.124	1916	tags=32%, list=21%, signal=41%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	80	-0.36133555	-1.5290122	0.00882353	0.0253903	0.155	2286	tags=41%, list=25%, signal=54%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	54	-0.33701453	-1.311206	0.09090909	0.14055145	0.631	915	tags=26%, list=10%, signal=29%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	99	-0.30373275	-1.3043064	0.06784661	0.1342712	0.651	1391	tags=26%, list=15%, signal=31%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	Details ...	93	-0.29556704	-1.2700999	0.08074534	0.16062905	0.745	2783	tags=43%, list=30%, signal=61%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	Details ...	20	-0.39184505	-1.178013	0.24407583	0.27080736	0.91	2043	tags=50%, list=22%, signal=64%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	110	-0.25030047	-1.1002779	0.24342105	0.41207135	0.988	1088	tags=17%, list=12%, signal=19%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	43	-0.27626234	-1.0208824	0.42077923	0.595613	1.0	1845	tags=28%, list=20%, signal=35%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	96	-0.23504442	-1.0092907	0.44444445	0.59143925	1.0	2021	tags=29%, list=22%, signal=37%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	Details ...	138	-0.21456987	-0.99058855	0.47297296	0.60816765	1.0	1967	tags=22%, list=21%, signal=28%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	49	-0.25336373	-0.96564746	0.5365854	0.64588046	1.0	1270	tags=24%, list=14%, signal=28%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	Details ...	92	-0.2049888	-0.8822263	0.7344262	0.8394664	1.0	2538	tags=35%, list=27%, signal=47%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	Details ...	16	-0.27565548	-0.79252744	0.76635516	0.976514	1.0	2662	tags=44%, list=29%, signal=61%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING		20	-0.2586448	-0.7859577	0.80306906	0.93895197	1.0	2117	tags=35%, list=23%, signal=45%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION		60	-0.1746123	-0.6831868	0.96703297	0.9750097	1.0	1380	tags=17%, list=15%, signal=19%	
