NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	Details ...	154	-0.3514448	-1.2615798	0.20116054	1.0	0.839	2544	tags=39%, list=27%, signal=52%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	Details ...	94	-0.32557905	-1.2472506	0.12840466	1.0	0.846	2136	tags=35%, list=23%, signal=45%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	110	-0.23781696	-1.0944532	0.2638037	1.0	0.981	1038	tags=16%, list=11%, signal=18%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Details ...	80	-0.25628313	-1.0580623	0.30544746	1.0	0.993	1126	tags=21%, list=12%, signal=24%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	102	-0.3249478	-0.9940146	0.375969	1.0	1.0	2090	tags=35%, list=22%, signal=45%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	Details ...	96	-0.23829031	-0.9643149	0.4734774	1.0	1.0	2466	tags=34%, list=26%, signal=46%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	Details ...	162	-0.25761446	-0.9612485	0.4762846	1.0	1.0	1195	tags=21%, list=13%, signal=24%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	Details ...	37	-0.28995	-0.9525225	0.5221774	1.0	1.0	779	tags=16%, list=8%, signal=18%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	Details ...	161	-0.2372065	-0.91403127	0.73913044	1.0	1.0	2135	tags=27%, list=23%, signal=34%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	Details ...	57	-0.41460136	-0.89044344	0.75	1.0	1.0	2580	tags=53%, list=27%, signal=72%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	Details ...	20	-0.26269895	-0.8864194	0.6774848	1.0	1.0	2283	tags=35%, list=24%, signal=46%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	129	-0.18902732	-0.88168156	0.7991803	0.988003	1.0	1895	tags=22%, list=20%, signal=27%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	Details ...	185	-0.21161415	-0.85010034	0.5991984	0.997836	1.0	3067	tags=41%, list=32%, signal=60%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Details ...	153	-0.20416154	-0.82440805	0.8913044	0.9780124	1.0	2018	tags=26%, list=21%, signal=33%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Details ...	76	-0.15521738	-0.7644348	0.8577154	1.0	1.0	2386	tags=24%, list=25%, signal=31%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	Details ...	161	-0.23675513	-0.76378524	0.7905138	0.94553226	1.0	2588	tags=37%, list=27%, signal=50%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	Details ...	140	-0.19247124	-0.73581976	0.8336842	0.9393175	1.0	2645	tags=30%, list=28%, signal=41%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	55	-0.17652786	-0.6854967	0.93227094	0.9387849	1.0	2348	tags=31%, list=25%, signal=41%	
