NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	129	-0.45823202	-1.678989	0.0	0.04442856	0.016	1834	tags=45%, list=21%, signal=56%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	47	-0.48836765	-1.5091983	0.0	0.20586933	0.259	820	tags=28%, list=9%, signal=30%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	Details ...	76	-0.3386875	-1.499806	0.020491803	0.1723372	0.293	1076	tags=24%, list=12%, signal=27%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	125	-0.40085176	-1.4904155	0.0	0.14620647	0.306	1523	tags=37%, list=17%, signal=44%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	Details ...	145	-0.33891332	-1.3800461	0.0	0.22697288	0.526	1553	tags=29%, list=17%, signal=35%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	Details ...	144	-0.3260628	-1.3734546	0.0	0.20230213	0.543	1479	tags=26%, list=17%, signal=31%	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	Details ...	141	-0.35746452	-1.3541394	0.0	0.21659777	0.619	1686	tags=30%, list=19%, signal=37%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	Details ...	44	-0.36005393	-1.3252308	0.0	0.25550517	0.661	466	tags=14%, list=5%, signal=14%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	92	-0.3496849	-1.2853165	0.04563492	0.3190238	0.847	2127	tags=36%, list=24%, signal=47%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	54	-0.3110352	-1.2199262	0.12655602	0.4145475	0.955	2070	tags=44%, list=23%, signal=58%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	77	-0.29181522	-1.2195429	0.0815534	0.37840673	0.955	888	tags=21%, list=10%, signal=23%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	101	-0.30168802	-1.1797554	0.22653061	0.4320688	0.978	2705	tags=46%, list=30%, signal=65%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Details ...	71	-0.23924449	-1.024311	0.33464566	0.75284606	1.0	1036	tags=15%, list=12%, signal=17%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	Details ...	19	-0.31362718	-1.0207758	0.47920793	0.712622	1.0	1102	tags=21%, list=12%, signal=24%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	Details ...	69	-0.2757772	-1.0203892	0.32997987	0.6676552	1.0	1970	tags=33%, list=22%, signal=42%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	Details ...	59	-0.23287758	-0.99405766	0.47420636	0.70750046	1.0	747	tags=14%, list=8%, signal=15%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	Details ...	99	-0.2099645	-0.9889414	0.40120968	0.6844736	1.0	1070	tags=17%, list=12%, signal=19%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	Details ...	19	-0.3522517	-0.9846707	0.43307087	0.65921766	1.0	683	tags=21%, list=8%, signal=23%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	67	-0.24551746	-0.9759373	0.49795082	0.63709694	1.0	1682	tags=28%, list=19%, signal=35%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	Details ...	18	-0.34577549	-0.93848544	0.5112016	0.6766448	1.0	1883	tags=39%, list=21%, signal=49%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION		92	-0.19578186	-0.84203774	0.6105675	0.8256992	1.0	2889	tags=37%, list=33%, signal=54%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING		23	-0.24470487	-0.76017195	0.7104762	0.91017956	1.0	611	tags=9%, list=7%, signal=9%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE		97	-0.22415096	-0.6724087	0.9423459	0.9856969	1.0	1190	tags=18%, list=13%, signal=20%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE		54	-0.31071934	-0.654399	0.9463221	0.9519507	1.0	2924	tags=50%, list=33%, signal=74%	
