NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	Details ...	36	-0.4841628	-1.4289318	0.038610037	0.852324	0.435	1872	tags=39%, list=20%, signal=49%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	55	-0.373555	-1.3731833	0.02385686	0.6889025	0.599	1861	tags=33%, list=20%, signal=41%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	119	-0.45946088	-1.3726827	0.087890625	0.4662682	0.599	2137	tags=43%, list=23%, signal=55%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	Details ...	93	-0.32256973	-1.3609059	0.023166023	0.37721992	0.634	2070	tags=32%, list=22%, signal=41%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Details ...	150	-0.36957172	-1.3435867	0.08070866	0.35589653	0.656	1621	tags=31%, list=18%, signal=37%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	69	-0.3190355	-1.2501442	0.11089866	0.55753326	0.859	2005	tags=28%, list=22%, signal=35%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	69	-0.40103438	-1.2225794	0.09477756	0.5555378	0.859	2237	tags=39%, list=24%, signal=51%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	Details ...	93	-0.33478245	-1.2076592	0.21797323	0.5278146	0.859	2075	tags=30%, list=22%, signal=38%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	100	-0.27721813	-1.2009485	0.09689923	0.48718533	0.887	2378	tags=34%, list=26%, signal=45%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	82	-0.29326925	-1.1930585	0.08118081	0.45614806	0.887	1684	tags=26%, list=18%, signal=31%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	Details ...	161	-0.27224925	-1.1918175	0.13680154	0.42046386	0.901	2511	tags=38%, list=27%, signal=51%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	43	-0.2918178	-1.160292	0.17590822	0.47003946	0.955	2176	tags=33%, list=24%, signal=42%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	128	-0.2997018	-1.1530167	0.21010101	0.44604048	0.955	2701	tags=39%, list=29%, signal=54%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	125	-0.24312805	-1.1226164	0.18577075	0.46964985	0.983	2542	tags=40%, list=28%, signal=54%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	Details ...	21	-0.35914633	-1.1147162	0.2524272	0.46825555	1.0	1036	tags=29%, list=11%, signal=32%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Details ...	102	-0.2277382	-0.98558503	0.4011628	0.7580155	1.0	1799	tags=24%, list=19%, signal=29%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	99	-0.34545627	-0.9766953	0.5849057	0.74298537	1.0	2661	tags=44%, list=29%, signal=62%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Details ...	77	-0.20070209	-0.9297726	0.5536398	0.82511973	1.0	2449	tags=29%, list=27%, signal=39%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION	Details ...	46	-0.23572583	-0.9041483	0.73333335	0.8431408	1.0	2099	tags=30%, list=23%, signal=39%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	95	-0.1940551	-0.8926175	0.7505071	0.82129127	1.0	2121	tags=27%, list=23%, signal=35%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		76	-0.22386707	-0.8399566	0.76047903	0.8986494	1.0	2132	tags=28%, list=23%, signal=36%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE		79	-0.1989526	-0.83175766	0.7721022	0.87421715	1.0	3151	tags=43%, list=34%, signal=65%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE		56	-0.40620098	-0.79963964	0.8113208	0.8936527	1.0	2661	tags=48%, list=29%, signal=67%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION		80	-0.15624824	-0.7322521	0.8231827	0.92788815	1.0	2345	tags=28%, list=25%, signal=37%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE		17	-0.19016711	-0.5033464	0.9183673	0.9988388	1.0	2182	tags=24%, list=24%, signal=31%	
