NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	Details ...	161	0.5254508	1.788658	0.0	0.020999996	0.0	1703	tags=42%, list=18%, signal=50%	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	Details ...	154	0.5160964	1.6226791	0.0	0.042512316	0.069	1634	tags=39%, list=18%, signal=47%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	147	0.5371938	1.621325	0.0	0.03534155	0.069	877	tags=32%, list=10%, signal=35%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	139	0.52535254	1.6193699	0.0	0.031756155	0.069	957	tags=33%, list=10%, signal=36%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	Details ...	50	0.45706975	1.4327335	0.09514563	0.14654009	0.422	648	tags=24%, list=7%, signal=26%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	Details ...	159	0.35276425	1.409385	0.0	0.15747944	0.52	1460	tags=26%, list=16%, signal=30%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	149	0.28022072	1.2980852	0.0	0.32447633	0.826	1846	tags=28%, list=20%, signal=35%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Details ...	36	0.3279959	1.2681596	0.18074656	0.34471208	0.88	1933	tags=28%, list=21%, signal=35%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	Details ...	122	0.30535442	1.2411988	0.05836576	0.35771883	0.88	2463	tags=39%, list=27%, signal=53%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	Details ...	72	0.32093805	1.1681991	0.23236515	0.48664054	0.935	1824	tags=31%, list=20%, signal=38%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	Details ...	107	0.25782275	1.1542128	0.09561753	0.48201808	0.963	1944	tags=27%, list=21%, signal=34%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Details ...	176	0.27815107	1.070761	0.3935743	0.67012507	1.0	2626	tags=38%, list=28%, signal=52%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	Details ...	184	0.25032794	1.0538303	0.42418033	0.65452266	1.0	1810	tags=27%, list=20%, signal=32%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	Details ...	46	0.2670565	1.0411727	0.42471042	0.6465634	1.0	2756	tags=41%, list=30%, signal=59%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	49	0.28006667	1.0293447	0.4039604	0.6271156	1.0	2020	tags=33%, list=22%, signal=42%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	105	0.24784975	0.98703486	0.34836066	0.7015601	1.0	1432	tags=20%, list=16%, signal=23%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	Details ...	19	0.30603904	0.9739676	0.53754944	0.6895566	1.0	2341	tags=47%, list=25%, signal=63%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Details ...	23	0.32260397	0.9348523	0.6159844	0.74951804	1.0	2607	tags=48%, list=28%, signal=66%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	109	0.21845129	0.861564	0.74626863	0.8702518	1.0	1810	tags=25%, list=20%, signal=30%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	Details ...	48	0.20905468	0.8149438	0.8680412	0.91804624	1.0	1149	tags=17%, list=12%, signal=19%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING		104	0.15887807	0.71221346	0.9574899	1.0	1.0	1217	tags=15%, list=13%, signal=18%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS		136	0.17043188	0.6656711	0.8373494	0.99115515	1.0	2654	tags=30%, list=29%, signal=42%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION		61	0.15589955	0.64147955	0.95652175	0.9629701	1.0	2651	tags=33%, list=29%, signal=46%	
