NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	70	-0.39402777	-1.5986838	0.0	0.39200002	0.102	1078	tags=26%, list=12%, signal=29%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	Details ...	137	-0.37469047	-1.494394	0.0	0.29186094	0.245	2525	tags=43%, list=27%, signal=58%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	110	-0.33780485	-1.4444212	0.0	0.32515216	0.45	1481	tags=24%, list=16%, signal=28%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	81	-0.42928597	-1.442626	0.0	0.25686404	0.45	1789	tags=38%, list=19%, signal=47%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Details ...	175	-0.37234122	-1.4416685	0.0	0.21589132	0.45	2629	tags=50%, list=28%, signal=68%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	Details ...	61	-0.33279756	-1.3355371	0.07739308	0.322199	0.754	1608	tags=30%, list=17%, signal=35%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Details ...	152	-0.32406455	-1.326018	0.19379845	0.30080673	0.754	1763	tags=34%, list=19%, signal=41%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	Details ...	92	-0.2688029	-1.2195646	0.18650794	0.52587855	0.946	1892	tags=33%, list=20%, signal=41%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	Details ...	21	-0.302325	-1.1691236	0.10750507	0.65549165	1.0	1836	tags=33%, list=20%, signal=41%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	100	-0.26076525	-1.1428592	0.097363085	0.6657413	1.0	1404	tags=25%, list=15%, signal=29%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION	Details ...	47	-0.26568702	-1.1000077	0.2733051	0.7374221	1.0	2728	tags=43%, list=29%, signal=60%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	69	-0.3066184	-1.0703152	0.282	0.7403087	1.0	1131	tags=22%, list=12%, signal=25%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	125	-0.23575585	-1.0703102	0.41093117	0.6873616	1.0	2682	tags=33%, list=29%, signal=46%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	103	-0.34743637	-1.0623044	0.18951613	0.65673655	1.0	1940	tags=35%, list=21%, signal=44%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	Details ...	94	-0.26641038	-1.0100929	0.3792373	0.71359336	1.0	2350	tags=34%, list=25%, signal=45%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	Details ...	49	-0.24943317	-0.9930796	0.4989605	0.728286	1.0	2991	tags=43%, list=32%, signal=63%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	Details ...	57	-0.47622213	-0.98708075	0.4858871	0.7113229	1.0	2731	tags=60%, list=30%, signal=84%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	42	-0.22724263	-0.98628473	0.4943609	0.6778199	1.0	1511	tags=19%, list=16%, signal=23%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Details ...	37	-0.23970415	-0.9658525	0.4688716	0.676505	1.0	346	tags=11%, list=4%, signal=11%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	123	-0.24393746	-0.9414443	0.39763778	0.68660736	1.0	1355	tags=20%, list=15%, signal=23%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP		107	-0.20651554	-0.93843895	0.52131784	0.66592205	1.0	1840	tags=27%, list=20%, signal=33%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		75	-0.2135871	-0.9220592	0.58551306	0.6593882	1.0	2140	tags=29%, list=23%, signal=38%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM		104	-0.18780296	-0.8361695	0.79571986	0.7687625	1.0	1870	tags=24%, list=20%, signal=30%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING		36	-0.255522	-0.8198892	0.6036217	0.7555782	1.0	1504	tags=25%, list=16%, signal=30%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE		17	-0.24541555	-0.7736184	0.9011407	0.8127219	1.0	2215	tags=29%, list=24%, signal=39%	
