NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	67	0.34488988	1.3795326	0.0	0.7755491	0.544	1051	tags=24%, list=12%, signal=27%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	43	0.33943313	1.3323847	0.0	0.5931524	0.702	1048	tags=23%, list=11%, signal=26%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	94	0.33936858	1.317413	0.027613413	0.44237834	0.713	1765	tags=31%, list=19%, signal=38%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	79	0.38143447	1.3084031	0.0583501	0.36565733	0.76	1974	tags=41%, list=22%, signal=51%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	53	0.3489655	1.2461373	0.12348178	0.5258801	0.869	1350	tags=30%, list=15%, signal=35%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	Details ...	76	0.3053547	1.108269	0.3013972	0.89801794	0.963	2105	tags=36%, list=23%, signal=46%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	Details ...	17	0.39942253	1.0686988	0.34068137	0.94944906	0.983	3113	tags=59%, list=34%, signal=89%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	124	0.30684054	1.0637413	0.362	0.846973	0.983	2148	tags=34%, list=24%, signal=44%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Details ...	74	0.23117447	1.0213771	0.5132383	0.8891026	1.0	2891	tags=36%, list=32%, signal=53%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	99	0.23820649	1.0134712	0.48221344	0.8257259	1.0	1387	tags=21%, list=15%, signal=25%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	104	0.24344654	1.0103688	0.43436295	0.76124483	1.0	1315	tags=21%, list=14%, signal=24%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Details ...	151	0.25053355	0.9683731	0.61857706	0.8056741	1.0	2026	tags=30%, list=22%, signal=38%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	99	0.31273815	0.908768	0.66188526	0.893018	1.0	2027	tags=36%, list=22%, signal=46%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	Details ...	56	0.41138926	0.894206	0.74590164	0.8663251	1.0	2217	tags=46%, list=24%, signal=61%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	67	0.24527146	0.8816485	0.69	0.83954626	1.0	928	tags=18%, list=10%, signal=20%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	Details ...	71	0.21774873	0.850701	0.6902834	0.8653186	1.0	2064	tags=32%, list=23%, signal=42%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	Details ...	46	0.21430704	0.84913623	0.6699801	0.8200393	1.0	1242	tags=17%, list=14%, signal=20%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	Details ...	36	0.28585228	0.8390873	0.7153996	0.7973233	1.0	477	tags=17%, list=5%, signal=18%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	Details ...	92	0.20974593	0.8389579	0.7633136	0.75730634	1.0	1090	tags=16%, list=12%, signal=18%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	Details ...	19	0.21559963	0.7344041	0.84615386	0.88298285	1.0	949	tags=11%, list=10%, signal=12%	
