NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	Details ...	161	0.55107915	1.8334541	0.0	0.05111429	0.036	1385	tags=35%, list=15%, signal=41%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	145	0.55860394	1.7442037	0.0	0.03915714	0.065	1692	tags=44%, list=18%, signal=53%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	Details ...	158	0.4738768	1.7222667	0.0	0.029771432	0.065	1351	tags=30%, list=15%, signal=35%	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	Details ...	155	0.52336556	1.6677644	0.0	0.028678572	0.065	1094	tags=31%, list=12%, signal=35%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	140	0.516494	1.6593221	0.0	0.025142856	0.065	1511	tags=38%, list=16%, signal=45%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	Details ...	49	0.4907418	1.6353096	0.0	0.023910707	0.074	771	tags=24%, list=8%, signal=27%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	149	0.35940057	1.5088539	0.0	0.06573014	0.261	1445	tags=23%, list=16%, signal=27%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Details ...	101	0.3481675	1.3495352	0.07358491	0.18139267	0.537	1840	tags=28%, list=20%, signal=34%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	126	0.31893286	1.2815013	0.08032128	0.28253952	0.799	1635	tags=27%, list=18%, signal=32%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	Details ...	121	0.29554105	1.2563845	0.052525252	0.30998966	0.882	2112	tags=31%, list=23%, signal=39%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	Details ...	105	0.27685544	1.2339703	0.067729086	0.32614315	0.934	1922	tags=28%, list=21%, signal=35%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	Details ...	78	0.2840089	1.211458	0.16393442	0.3448886	0.944	1890	tags=29%, list=21%, signal=37%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Details ...	23	0.39723608	1.1297494	0.33596838	0.5085539	0.962	1538	tags=30%, list=17%, signal=36%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	96	0.24915479	1.1262362	0.17850287	0.4834258	0.962	904	tags=18%, list=10%, signal=19%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	Details ...	162	0.27610707	1.0953443	0.31349206	0.535844	0.971	1174	tags=19%, list=13%, signal=22%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	103	0.25198567	1.0912236	0.2555066	0.521998	0.971	2527	tags=36%, list=27%, signal=49%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	Details ...	49	0.28747115	1.0770097	0.2195122	0.52273947	0.989	2645	tags=41%, list=29%, signal=57%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	Details ...	184	0.19501436	0.9300724	0.556701	0.8783954	1.0	1795	tags=23%, list=20%, signal=28%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION	Details ...	46	0.21990918	0.92463094	0.6504065	0.84392816	1.0	839	tags=13%, list=9%, signal=14%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	50	0.29131344	0.9217527	0.75102043	0.8101021	1.0	2417	tags=36%, list=26%, signal=49%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY		37	0.20973751	0.92080176	0.64705884	0.7744729	1.0	1139	tags=16%, list=12%, signal=18%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM		47	0.21067801	0.88484454	0.72073925	0.82919234	1.0	2577	tags=38%, list=28%, signal=53%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		73	0.18498686	0.867451	0.85294116	0.82194614	1.0	1108	tags=12%, list=12%, signal=14%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING		104	0.18396382	0.8581563	0.7509881	0.80343693	1.0	1644	tags=18%, list=18%, signal=22%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING		20	0.22727434	0.8521289	0.80679405	0.7858841	1.0	1326	tags=20%, list=14%, signal=23%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME		71	0.18250735	0.8072415	0.8802521	0.8340741	1.0	2577	tags=34%, list=28%, signal=47%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING		19	0.2594298	0.78531057	0.8948375	0.83123624	1.0	1831	tags=32%, list=20%, signal=39%	
