NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	81	-0.33254623	-1.2937808	0.05	1.0	0.797	1189	tags=26%, list=13%, signal=30%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	Details ...	135	-0.2599893	-1.2430273	0.056565657	1.0	0.905	2526	tags=33%, list=27%, signal=45%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	68	-0.3046548	-1.2142345	0.15369649	1.0	0.928	987	tags=18%, list=11%, signal=20%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	Details ...	61	-0.3094041	-1.1780703	0.14203455	0.986512	0.942	1188	tags=25%, list=13%, signal=28%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	123	-0.27642646	-1.1711038	0.1027668	0.82182956	0.942	1835	tags=28%, list=20%, signal=34%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Details ...	150	-0.28228402	-1.092102	0.37371662	1.0	0.981	2155	tags=33%, list=23%, signal=43%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	120	-0.269128	-1.0905914	0.35257733	0.92602426	0.981	1221	tags=19%, list=13%, signal=22%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	Details ...	93	-0.29081088	-1.0860355	0.3709981	0.830952	0.981	2419	tags=40%, list=26%, signal=53%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	Details ...	36	-0.34362873	-1.0463406	0.39181286	0.8820894	0.993	1348	tags=28%, list=15%, signal=32%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	99	-0.23341893	-1.0197313	0.4410569	0.88797563	0.993	1954	tags=28%, list=21%, signal=36%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	69	-0.28706953	-1.0011525	0.5047081	0.86781347	1.0	1357	tags=23%, list=15%, signal=27%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	43	-0.25973213	-0.998702	0.36853448	0.8072991	1.0	1597	tags=23%, list=17%, signal=28%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Details ...	175	-0.20577271	-0.9894056	0.42629483	0.7727003	1.0	2815	tags=38%, list=31%, signal=53%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	101	-0.34770253	-0.988078	0.51606804	0.7199972	1.0	1177	tags=27%, list=13%, signal=30%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	Details ...	17	-0.35946533	-0.97490424	0.55836576	0.7083721	1.0	2330	tags=35%, list=25%, signal=47%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	107	-0.21522039	-0.9716702	0.576699	0.6775948	1.0	1059	tags=15%, list=12%, signal=17%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	Details ...	80	-0.17579459	-0.8965126	0.61349696	0.8023684	1.0	2183	tags=28%, list=24%, signal=36%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	54	-0.24342966	-0.8949737	0.5952381	0.76074684	1.0	1486	tags=24%, list=16%, signal=29%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	Details ...	55	-0.43060327	-0.85606974	0.8071834	0.79390866	1.0	2554	tags=51%, list=28%, signal=70%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	Details ...	93	-0.20079967	-0.80562365	0.7919192	0.8410564	1.0	2143	tags=26%, list=23%, signal=33%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		78	-0.20138851	-0.7583701	0.87150836	0.86300576	1.0	1221	tags=15%, list=13%, signal=18%	
