NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	70	-0.42535317	-1.6972742	0.0	0.13323563	0.095	901	tags=26%, list=10%, signal=28%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	107	-0.34496552	-1.5077268	0.0	0.3730319	0.291	1382	tags=27%, list=15%, signal=32%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	81	-0.4481023	-1.4370575	0.0	0.3383151	0.337	1279	tags=35%, list=14%, signal=40%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Details ...	149	-0.37247264	-1.3273796	0.0	0.43324652	0.534	2045	tags=40%, list=22%, signal=50%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	Details ...	137	-0.33591014	-1.3095521	0.0	0.37236264	0.576	1551	tags=28%, list=17%, signal=34%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	Details ...	20	-0.361438	-1.3064668	0.0	0.332209	0.576	669	tags=20%, list=7%, signal=22%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Details ...	176	-0.32502595	-1.2696178	0.0862423	0.35114828	0.745	2579	tags=45%, list=28%, signal=61%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	99	-0.25179547	-1.2485527	0.1	0.3646977	0.745	448	tags=12%, list=5%, signal=13%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	54	-0.2918987	-1.2193491	0.0	0.38515684	0.899	1499	tags=33%, list=16%, signal=40%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	42	-0.28630114	-1.1705885	0.0	0.45462063	1.0	1933	tags=26%, list=21%, signal=33%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	Details ...	92	-0.30219725	-1.1676213	0.20718816	0.41729164	1.0	2353	tags=40%, list=25%, signal=53%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	121	-0.30047327	-1.1319683	0.19008264	0.46616945	1.0	2495	tags=40%, list=27%, signal=55%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	102	-0.38913518	-1.1069566	0.2045929	0.47875643	1.0	1451	tags=31%, list=16%, signal=37%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	125	-0.23416035	-1.0814384	0.20481928	0.53358656	1.0	2209	tags=27%, list=24%, signal=35%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	Details ...	19	-0.31458265	-1.0787418	0.105882354	0.515383	1.0	662	tags=16%, list=7%, signal=17%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	Details ...	36	-0.3213466	-1.062487	0.40438247	0.5342485	1.0	1123	tags=22%, list=12%, signal=25%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	71	-0.28659275	-1.046472	0.50617284	0.5417303	1.0	1234	tags=21%, list=13%, signal=24%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION	Details ...	47	-0.24925937	-0.9658386	0.528	0.7325545	1.0	816	tags=15%, list=9%, signal=16%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	104	-0.21533982	-0.9572657	0.5979798	0.7160392	1.0	1342	tags=20%, list=15%, signal=23%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	Details ...	58	-0.46619135	-0.954106	0.49686846	0.6888762	1.0	3026	tags=64%, list=33%, signal=94%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		76	-0.22855037	-0.9422242	0.503937	0.70026535	1.0	2703	tags=37%, list=29%, signal=52%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT		95	-0.21211748	-0.86811894	0.69547325	0.8334437	1.0	2461	tags=34%, list=27%, signal=45%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN		49	-0.26033312	-0.86478704	0.81512606	0.8038648	1.0	1265	tags=24%, list=14%, signal=28%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY		37	-0.187755	-0.74862427	0.9116466	0.9290327	1.0	588	tags=11%, list=6%, signal=11%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM		48	-0.19107479	-0.74293244	0.91182363	0.8969833	1.0	2888	tags=42%, list=31%, signal=60%	
