NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	127	0.39746565	1.4667559	0.0	0.43002138	0.281	1942	tags=36%, list=21%, signal=45%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	150	0.32715887	1.3315247	0.0	0.96672446	0.682	1685	tags=31%, list=18%, signal=37%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Details ...	103	0.33032283	1.2581643	0.13663366	1.0	0.755	2265	tags=29%, list=24%, signal=38%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Details ...	24	0.4219744	1.2550596	0.20517929	0.93160784	0.771	2271	tags=46%, list=24%, signal=60%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Details ...	36	0.33148968	1.2310098	0.14516129	0.8928996	0.796	2065	tags=31%, list=22%, signal=39%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	Details ...	20	0.37418538	1.2166562	0.13682093	0.8148293	0.812	1328	tags=30%, list=14%, signal=35%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	55	0.28735122	1.2050498	0.14312977	0.756129	0.826	1574	tags=27%, list=17%, signal=33%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	108	0.2759639	1.1739466	0.07858546	0.7791893	0.826	1466	tags=25%, list=16%, signal=29%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	102	0.23854081	1.1170641	0.21359223	0.9480527	0.932	1538	tags=21%, list=16%, signal=24%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	Details ...	163	0.24963479	1.0592661	0.375	1.0	0.979	1988	tags=28%, list=21%, signal=35%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	Details ...	107	0.24944748	1.0541346	0.2800789	1.0	0.987	1537	tags=20%, list=16%, signal=23%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	Details ...	121	0.27433288	1.0464197	0.4265873	0.9769056	0.987	1783	tags=26%, list=19%, signal=32%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	111	0.2562954	1.0109543	0.45691383	1.0	1.0	1466	tags=22%, list=16%, signal=25%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	Details ...	49	0.2732726	1.004888	0.38867188	1.0	1.0	2209	tags=31%, list=24%, signal=40%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Details ...	151	0.24069126	0.97518635	0.49902153	1.0	1.0	494	tags=11%, list=5%, signal=12%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	Details ...	79	0.21846914	0.9524082	0.50403225	1.0	1.0	2457	tags=30%, list=26%, signal=41%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	144	0.22495165	0.9457194	0.60903734	1.0	1.0	2402	tags=28%, list=26%, signal=38%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	Details ...	159	0.20188428	0.9317653	0.6533865	1.0	1.0	2744	tags=32%, list=29%, signal=45%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	Details ...	60	0.23089741	0.92888945	0.4878049	0.9756155	1.0	1089	tags=18%, list=12%, signal=21%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	69	0.22221142	0.9263361	0.589899	0.93719697	1.0	1477	tags=23%, list=16%, signal=27%	
