NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	149	0.6693224	2.070873	0.0	0.01	0.0	1170	tags=46%, list=13%, signal=52%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	Details ...	161	0.6484115	1.9744347	0.0	0.01	0.01	1022	tags=37%, list=11%, signal=41%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	143	0.63650656	1.9259974	0.0	0.010000001	0.01	1274	tags=43%, list=14%, signal=49%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	Details ...	162	0.4807647	1.8143725	0.0	0.01	0.01	768	tags=24%, list=8%, signal=26%	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	Details ...	158	0.6170995	1.7857935	0.0	0.009999999	0.01	1495	tags=46%, list=16%, signal=53%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	151	0.4240272	1.6003945	0.0	0.05143851	0.139	1588	tags=32%, list=17%, signal=38%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	Details ...	50	0.49303487	1.5801568	0.0	0.060563143	0.171	681	tags=22%, list=7%, signal=24%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	Details ...	125	0.38690346	1.3294997	0.06374502	0.3887108	0.755	2406	tags=39%, list=26%, signal=52%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	Details ...	184	0.3647849	1.306271	0.17373738	0.3904514	0.766	1736	tags=30%, list=19%, signal=37%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	Details ...	82	0.28248724	1.2627949	0.09638554	0.4330729	0.82	2655	tags=43%, list=28%, signal=59%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	107	0.28883132	1.2182139	0.09355509	0.48536938	0.846	1953	tags=28%, list=21%, signal=35%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	Details ...	72	0.27964637	1.215366	0.10557769	0.46293715	0.846	1718	tags=24%, list=18%, signal=29%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Details ...	176	0.33365646	1.2147169	0.37574553	0.42903522	0.846	2548	tags=38%, list=27%, signal=51%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	50	0.3126811	1.2001736	0.1417004	0.41702667	0.846	1155	tags=20%, list=12%, signal=23%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	Details ...	49	0.3673568	1.1969107	0.24206349	0.39183518	0.846	2524	tags=33%, list=27%, signal=45%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	Details ...	20	0.40941978	1.1801927	0.19444445	0.39167038	0.846	1653	tags=45%, list=18%, signal=55%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	127	0.29785293	1.0959603	0.32	0.55684954	0.938	1521	tags=26%, list=16%, signal=31%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Details ...	103	0.32571223	1.0644965	0.4	0.5876105	0.938	2816	tags=36%, list=30%, signal=51%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Details ...	24	0.3679491	1.0397155	0.27941176	0.61527246	0.954	1653	tags=33%, list=18%, signal=40%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	Details ...	108	0.30625364	1.0104465	0.42	0.64196724	0.968	2204	tags=31%, list=24%, signal=40%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE		78	0.23436543	1.0038188	0.4811133	0.6207689	0.968	1778	tags=26%, list=19%, signal=31%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM		48	0.25981343	1.0024092	0.5123967	0.5963179	0.968	1873	tags=27%, list=20%, signal=34%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		79	0.270493	0.98806566	0.49295774	0.5978577	0.98	242	tags=10%, list=3%, signal=10%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING		105	0.23321626	0.9835294	0.43243244	0.57671547	0.98	1576	tags=21%, list=17%, signal=25%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY		37	0.2758354	0.9824736	0.513347	0.554661	0.98	1693	tags=22%, list=18%, signal=26%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION		47	0.25477722	0.9144248	0.62401575	0.65628225	0.988	1908	tags=32%, list=20%, signal=40%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS		138	0.24187799	0.8901526	0.5976789	0.6660351	0.988	2011	tags=25%, list=22%, signal=32%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING		164	0.28185293	0.8762812	0.75	0.6662236	0.988	2443	tags=34%, list=26%, signal=45%	
