NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	107	-0.34356013	-1.327481	0.0	1.0	0.808	1513	tags=29%, list=17%, signal=34%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Details ...	149	-0.4020416	-1.3234723	0.09418838	0.9663727	0.864	1932	tags=38%, list=21%, signal=48%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	79	-0.39406124	-1.3060414	0.1	0.7253158	0.91	1904	tags=41%, list=21%, signal=51%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	Details ...	36	-0.3993596	-1.2543182	0.092337914	0.66633505	0.91	1290	tags=28%, list=14%, signal=32%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	65	-0.31130677	-1.1934103	0.0	0.851626	0.952	371	tags=12%, list=4%, signal=13%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	122	-0.2995351	-1.1744696	0.11022044	0.7970885	1.0	2785	tags=41%, list=30%, signal=58%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	99	-0.2751871	-1.1589246	0.19646366	0.735527	1.0	2468	tags=37%, list=27%, signal=51%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	43	-0.30207467	-1.0897602	0.41300192	0.8759064	1.0	1068	tags=19%, list=12%, signal=21%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Details ...	176	-0.24593522	-1.084494	0.28991598	0.7892724	1.0	1739	tags=24%, list=19%, signal=30%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	120	-0.32771242	-1.0745122	0.42307693	0.7457103	1.0	1186	tags=23%, list=13%, signal=26%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	Details ...	134	-0.23377252	-1.0667839	0.37148595	0.69923073	1.0	2319	tags=28%, list=25%, signal=37%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	Details ...	105	-0.2521027	-1.0146701	0.48948374	0.7729524	1.0	1600	tags=28%, list=17%, signal=33%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	Details ...	61	-0.292284	-1.0082368	0.40039062	0.7304651	1.0	2775	tags=43%, list=30%, signal=61%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	67	-0.32867098	-0.9810891	0.47428572	0.7467161	1.0	2196	tags=36%, list=24%, signal=47%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	Details ...	93	-0.23645353	-0.9690673	0.4878049	0.70660067	1.0	1715	tags=26%, list=19%, signal=31%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	Details ...	20	-0.34098932	-0.9641352	0.49407116	0.6782681	1.0	491	tags=20%, list=5%, signal=21%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	Details ...	91	-0.27597362	-0.95244914	0.38857144	0.6630135	1.0	2652	tags=41%, list=29%, signal=57%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION	Details ...	45	-0.22751682	-0.9396429	0.50961536	0.6544673	1.0	473	tags=11%, list=5%, signal=12%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Details ...	76	-0.20669499	-0.91898113	0.5960396	0.66385806	1.0	1496	tags=20%, list=16%, signal=23%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	101	-0.33176872	-0.90330917	0.68016195	0.6582224	1.0	1857	tags=33%, list=20%, signal=41%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY		37	-0.2418747	-0.85680634	0.6769231	0.705117	1.0	1235	tags=22%, list=13%, signal=25%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE		59	-0.4112874	-0.7945585	0.88663965	0.7720435	1.0	3097	tags=56%, list=34%, signal=84%	
