NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	Details ...	158	0.5718464	1.7220342	0.0	0.056000013	0.0	906	tags=34%, list=10%, signal=37%	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	Details ...	152	0.5553935	1.668979	0.0	0.056000013	0.056	1313	tags=37%, list=14%, signal=42%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	Details ...	157	0.48504236	1.5994587	0.0	0.055999987	0.056	699	tags=25%, list=8%, signal=26%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	142	0.6310498	1.5866572	0.0	0.056000013	0.056	1289	tags=46%, list=14%, signal=53%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	146	0.6616284	1.5856733	0.0	0.055999957	0.056	1295	tags=51%, list=14%, signal=58%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	Details ...	50	0.53368163	1.5636362	0.0	0.0616952	0.102	1119	tags=32%, list=12%, signal=36%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	148	0.3835056	1.4699193	0.0	0.12309743	0.456	1901	tags=32%, list=21%, signal=39%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	49	0.38098025	1.363877	0.0	0.2155965	0.735	1143	tags=24%, list=12%, signal=28%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	125	0.32362768	1.325868	0.0	0.25765306	0.849	1993	tags=34%, list=22%, signal=42%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	Details ...	78	0.30385286	1.2619982	0.098121084	0.29108033	0.896	1740	tags=27%, list=19%, signal=33%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	Details ...	185	0.2580259	1.2006928	0.1904762	0.42740116	0.949	1933	tags=26%, list=21%, signal=32%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Details ...	23	0.41667745	1.1925769	0.21218075	0.42477638	0.949	2704	tags=48%, list=30%, signal=68%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	Details ...	46	0.30611026	1.1810044	0.1960396	0.4248797	0.949	1336	tags=24%, list=15%, signal=28%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Details ...	101	0.32355514	1.165262	0.29375	0.41777706	1.0	1373	tags=23%, list=15%, signal=26%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	97	0.2843281	1.1518657	0.19839679	0.41335517	1.0	1566	tags=26%, list=17%, signal=31%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	Details ...	119	0.2758406	1.1433483	0.18236473	0.39730337	1.0	2764	tags=39%, list=30%, signal=56%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	104	0.2815055	1.1327301	0.21247563	0.397897	1.0	1457	tags=22%, list=16%, signal=26%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	Details ...	162	0.26310283	1.1036459	0.29288703	0.4306138	1.0	1429	tags=21%, list=16%, signal=24%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	54	0.2421255	1.085124	0.18480493	0.44212428	1.0	1800	tags=28%, list=20%, signal=34%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	Details ...	103	0.23615313	1.0527388	0.36561266	0.45895723	1.0	1036	tags=16%, list=11%, signal=17%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2		48	0.29749003	1.0135882	0.38181818	0.51183796	1.0	1379	tags=23%, list=15%, signal=27%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME		72	0.24998349	1.0107498	0.38613862	0.5031982	1.0	1673	tags=22%, list=18%, signal=27%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		78	0.24699989	0.95748675	0.3739496	0.5752197	1.0	1570	tags=23%, list=17%, signal=28%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING		19	0.29955557	0.9034362	0.7029703	0.6452447	1.0	892	tags=21%, list=10%, signal=23%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION		80	0.18219167	0.7914594	0.7895833	0.8139603	1.0	2871	tags=38%, list=31%, signal=54%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE		16	0.2210577	0.604387	0.8891089	0.97617793	1.0	2779	tags=50%, list=30%, signal=72%	
