NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	151	0.32063448	1.4171226	0.0	0.7531927	0.49	2059	tags=30%, list=22%, signal=38%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Details ...	23	0.43961263	1.4142851	0.0	0.44423878	0.553	1584	tags=35%, list=17%, signal=42%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	145	0.3368694	1.3364763	0.09714286	0.46863568	0.719	2775	tags=40%, list=30%, signal=56%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	Details ...	78	0.32764542	1.2174511	0.19094488	0.7193329	0.812	2177	tags=31%, list=23%, signal=40%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	96	0.3021001	1.2173216	0.29980275	0.5880667	0.812	929	tags=18%, list=10%, signal=19%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	128	0.2763023	1.1803441	0.090038314	0.64735925	0.91	1386	tags=21%, list=15%, signal=24%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	Details ...	158	0.29838943	1.1599042	0.32539684	0.65388846	1.0	1709	tags=25%, list=18%, signal=30%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	Details ...	157	0.2979022	1.1130205	0.32093933	0.79327804	1.0	1668	tags=27%, list=18%, signal=32%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	Details ...	50	0.32880253	1.096986	0.3009901	0.77056617	1.0	1818	tags=32%, list=19%, signal=40%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	100	0.23150754	1.0777181	0.29333332	0.7451348	1.0	2159	tags=30%, list=23%, signal=39%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Details ...	103	0.26154852	1.0756996	0.30501932	0.6877071	1.0	1227	tags=18%, list=13%, signal=21%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	137	0.2350908	1.071574	0.4069098	0.6470423	1.0	2566	tags=32%, list=27%, signal=44%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	Details ...	106	0.25141507	1.0198414	0.4117647	0.7484412	1.0	2525	tags=33%, list=27%, signal=45%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	Details ...	37	0.30529732	0.983003	0.487524	0.8184458	1.0	1307	tags=30%, list=14%, signal=34%	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	Details ...	156	0.2903832	0.97431695	0.32093933	0.7853363	1.0	2231	tags=32%, list=24%, signal=41%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	55	0.22694062	0.9254943	0.6621359	0.8570242	1.0	1411	tags=20%, list=15%, signal=23%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	Details ...	124	0.22770758	0.92383045	0.60341555	0.8166581	1.0	2359	tags=27%, list=25%, signal=36%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	Details ...	94	0.21813028	0.92037165	0.5659656	0.7926837	1.0	1860	tags=23%, list=20%, signal=29%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	Details ...	163	0.21216659	0.8685344	0.686907	0.8337601	1.0	2129	tags=25%, list=23%, signal=31%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	Details ...	48	0.23852564	0.8540805	0.60194176	0.8270807	1.0	2270	tags=31%, list=24%, signal=41%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN		48	0.23788309	0.8506771	0.7790698	0.79301345	1.0	1917	tags=29%, list=20%, signal=36%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB		125	0.19936305	0.8229342	0.66283524	0.81015086	1.0	2485	tags=31%, list=27%, signal=42%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING		21	0.20670581	0.73702246	0.872211	0.90993845	1.0	2280	tags=33%, list=24%, signal=44%	
