NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	122	-0.2730393	-1.1956987	0.07920792	1.0	0.917	1827	tags=28%, list=20%, signal=34%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	Details ...	155	-0.25038886	-1.146081	0.11067194	1.0	0.969	2481	tags=37%, list=27%, signal=50%	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	Details ...	149	-0.28544146	-1.0955509	0.27218935	1.0	1.0	2397	tags=38%, list=26%, signal=50%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	136	-0.25296417	-1.0417999	0.42510122	1.0	1.0	2375	tags=34%, list=26%, signal=45%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	Details ...	93	-0.20366836	-0.89037395	0.7227723	1.0	1.0	2530	tags=33%, list=27%, signal=45%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	Details ...	93	-0.22774538	-0.8624432	0.7586912	1.0	1.0	2291	tags=33%, list=25%, signal=44%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	142	-0.1862598	-0.79729134	0.8330059	1.0	1.0	1506	tags=18%, list=16%, signal=22%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	Details ...	185	-0.18897891	-0.76180387	0.80670613	1.0	1.0	2647	tags=31%, list=29%, signal=43%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	Details ...	18	-0.304237	-0.7575463	0.73663366	1.0	1.0	2932	tags=44%, list=32%, signal=65%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Details ...	78	-0.18811405	-0.70666116	0.9634146	1.0	1.0	2307	tags=29%, list=25%, signal=39%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Details ...	175	-0.18089797	-0.66837674	0.7907869	0.9537173	1.0	2495	tags=30%, list=27%, signal=41%	
