NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Details ...	37	0.3642438	1.4478477	0.0	0.6289321	0.33	2167	tags=32%, list=23%, signal=42%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	128	0.38255382	1.4033161	0.0	0.44076088	0.403	843	tags=23%, list=9%, signal=25%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	Details ...	122	0.3361685	1.3914874	0.031128405	0.33717808	0.455	1169	tags=23%, list=12%, signal=26%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	125	0.32180247	1.2503886	0.17017208	0.8899794	0.796	2123	tags=34%, list=23%, signal=43%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	150	0.28018937	1.2279158	0.08634538	0.8180579	0.836	2284	tags=33%, list=24%, signal=43%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	Details ...	107	0.27903414	1.2053355	0.17485265	0.78771055	0.873	1192	tags=21%, list=13%, signal=23%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Details ...	24	0.34423804	1.1868595	0.25153375	0.758583	0.873	2223	tags=38%, list=24%, signal=49%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	99	0.2722035	1.1446105	0.20881227	0.8467418	0.935	970	tags=18%, list=10%, signal=20%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	52	0.31981692	1.0907109	0.23461539	1.0	0.989	3028	tags=42%, list=32%, signal=62%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Details ...	103	0.28137097	1.0773866	0.28659794	0.97809887	1.0	1624	tags=23%, list=17%, signal=28%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	Details ...	107	0.24253751	1.0711284	0.34637964	0.90354955	1.0	2422	tags=33%, list=26%, signal=44%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	Details ...	21	0.34482348	1.0458561	0.44311377	0.9166352	1.0	1437	tags=29%, list=15%, signal=34%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	99	0.22516291	1.0439548	0.36926147	0.8507976	1.0	1944	tags=28%, list=21%, signal=35%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	55	0.24127077	1.0433156	0.35607675	0.79131246	1.0	1152	tags=20%, list=12%, signal=23%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION	Details ...	46	0.2219398	0.93476784	0.59659094	1.0	1.0	2712	tags=37%, list=29%, signal=52%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	113	0.2267123	0.91650635	0.5800416	1.0	1.0	2018	tags=26%, list=21%, signal=32%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	71	0.24441148	0.90611124	0.6197479	1.0	1.0	1058	tags=17%, list=11%, signal=19%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	86	0.19938271	0.85275954	0.71161824	1.0	1.0	2422	tags=33%, list=26%, signal=43%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	Details ...	73	0.18779118	0.83533645	0.7653277	1.0	1.0	2168	tags=29%, list=23%, signal=37%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	Details ...	61	0.21468265	0.8302075	0.7859922	1.0	1.0	1958	tags=26%, list=21%, signal=33%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2		48	0.19761275	0.8296535	0.8807157	1.0	1.0	1954	tags=25%, list=21%, signal=31%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY		153	0.21813722	0.82686394	0.7281947	1.0	1.0	2158	tags=27%, list=23%, signal=34%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING		161	0.21472955	0.82243663	0.6597938	0.9798123	1.0	1881	tags=25%, list=20%, signal=31%	
