NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	148	0.70742464	2.1090765	0.0	0.016	0.0	807	tags=46%, list=9%, signal=50%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	Details ...	161	0.685725	2.0567727	0.0	0.016	0.016	746	tags=39%, list=8%, signal=41%	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	Details ...	158	0.71853685	2.0154693	0.0	0.015999997	0.016	1047	tags=49%, list=11%, signal=54%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	Details ...	158	0.49766544	1.9058564	0.0	0.016	0.016	853	tags=23%, list=9%, signal=25%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	143	0.7050271	1.9018666	0.0	0.016	0.016	1467	tags=56%, list=16%, signal=65%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	Details ...	50	0.6007339	1.8944814	0.0	0.015999997	0.016	750	tags=28%, list=8%, signal=30%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	152	0.41908374	1.6664422	0.0	0.01811765	0.025	1162	tags=25%, list=13%, signal=28%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	Details ...	49	0.51746297	1.5217644	0.025540275	0.06983121	0.27	2288	tags=49%, list=25%, signal=65%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Details ...	103	0.44343498	1.5014278	0.0	0.08009982	0.317	2247	tags=37%, list=24%, signal=48%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	Details ...	185	0.47054857	1.4616455	0.06496063	0.10621431	0.424	2085	tags=41%, list=23%, signal=51%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	Details ...	121	0.4337035	1.3993775	0.0	0.16224663	0.616	1629	tags=31%, list=18%, signal=37%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	Details ...	104	0.29829824	1.399159	0.03420523	0.15005939	0.616	2147	tags=30%, list=23%, signal=38%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	128	0.3443278	1.3436936	0.14864865	0.20654361	0.759	1149	tags=23%, list=12%, signal=26%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	Details ...	48	0.36485082	1.296386	0.10887097	0.26352525	0.826	1584	tags=29%, list=17%, signal=35%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	Details ...	72	0.3168714	1.2662514	0.16085272	0.28583297	0.9	1646	tags=24%, list=18%, signal=29%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	Details ...	77	0.30868304	1.2585284	0.08514851	0.27866352	0.9	1055	tags=21%, list=11%, signal=23%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	Details ...	82	0.30723143	1.2489676	0.048732944	0.27523082	0.92	2457	tags=35%, list=27%, signal=48%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	107	0.30662185	1.2361485	0.07198443	0.2753605	0.932	1524	tags=26%, list=17%, signal=31%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	Details ...	163	0.37587932	1.1967406	0.3483366	0.2978628	0.975	1407	tags=25%, list=15%, signal=28%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	50	0.335707	1.1700038	0.15605749	0.32818058	0.992	1635	tags=24%, list=18%, signal=29%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP		106	0.29010686	1.1118202	0.33786407	0.3923101	1.0	485	tags=12%, list=5%, signal=13%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY		37	0.24985196	1.0398905	0.33861387	0.5112003	1.0	2322	tags=30%, list=25%, signal=40%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION		47	0.23941289	0.9931167	0.4680851	0.57585335	1.0	1115	tags=19%, list=12%, signal=22%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		77	0.27642164	0.96712995	0.45525292	0.61214566	1.0	1714	tags=26%, list=19%, signal=32%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING		23	0.30542046	0.89983857	0.67404425	0.69672436	1.0	1955	tags=43%, list=21%, signal=55%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION		176	0.27490348	0.8749775	0.7799607	0.7076275	1.0	2923	tags=40%, list=32%, signal=57%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION		61	0.19960386	0.8252431	0.7475538	0.7553341	1.0	2247	tags=26%, list=24%, signal=34%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING		19	0.2178262	0.71486765	0.90643275	0.8678358	1.0	2897	tags=53%, list=31%, signal=77%	
