NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	Details ...	20	-0.51273125	-1.5324106	0.02385686	0.33006853	0.213	963	tags=30%, list=10%, signal=33%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	68	-0.41214713	-1.4850559	0.0	0.27651364	0.338	963	tags=24%, list=10%, signal=26%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	83	-0.41675344	-1.4552822	0.022044089	0.25609183	0.42	987	tags=29%, list=11%, signal=32%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	123	-0.35592422	-1.3806174	0.118473895	0.36568478	0.641	1477	tags=28%, list=16%, signal=33%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	70	-0.39002314	-1.3786544	0.01724138	0.30058122	0.652	1355	tags=29%, list=15%, signal=33%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	Details ...	93	-0.26848546	-1.1697949	0.1670103	0.7731747	0.983	2573	tags=39%, list=28%, signal=53%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	125	-0.26884824	-1.1318805	0.242	0.7564713	0.983	2130	tags=32%, list=23%, signal=41%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	111	-0.2472259	-1.113694	0.18367347	0.7169243	1.0	1402	tags=21%, list=15%, signal=24%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	101	-0.34213212	-1.0540352	0.36862746	0.83372176	1.0	1263	tags=26%, list=14%, signal=29%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	54	-0.29687	-1.0339164	0.36307055	0.7947644	1.0	1167	tags=28%, list=13%, signal=32%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	Details ...	93	-0.25036412	-1.0320147	0.407767	0.7316555	1.0	2056	tags=32%, list=22%, signal=41%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	Details ...	36	-0.3220346	-1.0304087	0.3834746	0.6749619	1.0	1402	tags=22%, list=15%, signal=26%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	95	-0.29005265	-1.0285381	0.4204322	0.62822783	1.0	1115	tags=20%, list=12%, signal=23%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Details ...	151	-0.24684393	-1.0233701	0.44008264	0.594027	1.0	1897	tags=27%, list=21%, signal=34%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	43	-0.24126463	-1.0224397	0.4011628	0.5577771	1.0	2145	tags=28%, list=23%, signal=36%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	Details ...	17	-0.30902165	-0.8815945	0.5988258	0.8152559	1.0	1754	tags=29%, list=19%, signal=36%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	Details ...	56	-0.4202039	-0.87716913	0.7941176	0.7752715	1.0	2944	tags=59%, list=32%, signal=86%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Details ...	77	-0.20119575	-0.83512104	0.74701196	0.80176085	1.0	953	tags=13%, list=10%, signal=14%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	99	-0.19019976	-0.72788835	0.8589212	0.9051544	1.0	1732	tags=25%, list=19%, signal=31%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	Details ...	136	-0.1621277	-0.65715694	0.81198347	0.93253076	1.0	1805	tags=18%, list=20%, signal=23%	
