NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	Details ...	163	-0.35165283	-1.320668	0.13229571	1.0	0.778	2105	tags=37%, list=22%, signal=47%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	54	-0.37655744	-1.3118938	0.11741683	0.8118352	0.799	2541	tags=44%, list=27%, signal=61%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	Details ...	185	-0.2958396	-1.2702019	0.13069306	0.7286018	0.824	2428	tags=34%, list=26%, signal=45%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Details ...	176	-0.23116021	-1.2002443	0.1471173	0.9113546	0.907	1337	tags=19%, list=14%, signal=22%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	Details ...	97	-0.3140835	-1.1520485	0.15040651	1.0	0.953	2397	tags=35%, list=26%, signal=47%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	128	-0.27529162	-1.1508148	0.26589596	0.84639883	0.969	2094	tags=30%, list=22%, signal=39%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	Details ...	139	-0.22372882	-1.0562592	0.359375	1.0	1.0	2419	tags=29%, list=26%, signal=39%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	Details ...	48	-0.2861845	-1.0462338	0.31346154	1.0	1.0	2442	tags=35%, list=26%, signal=48%	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	Details ...	152	-0.27970463	-1.0446354	0.3929314	0.89671856	1.0	2465	tags=38%, list=26%, signal=50%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	42	-0.2472173	-1.0294629	0.4572025	0.8645446	1.0	1875	tags=24%, list=20%, signal=30%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	Details ...	37	-0.34386334	-0.986635	0.4178218	0.9440554	1.0	2096	tags=30%, list=22%, signal=38%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	Details ...	81	-0.19521402	-0.9420317	0.5225933	1.0	1.0	2203	tags=27%, list=23%, signal=35%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	Details ...	94	-0.2109024	-0.91362387	0.70408165	1.0	1.0	2256	tags=27%, list=24%, signal=35%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Details ...	154	-0.21442963	-0.9130956	0.6927593	1.0	1.0	1731	tags=22%, list=18%, signal=27%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	140	-0.19130245	-0.84988123	0.7004219	1.0	1.0	1066	tags=13%, list=11%, signal=14%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	103	-0.2929043	-0.8444822	0.6659878	1.0	1.0	2132	tags=31%, list=23%, signal=40%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	100	-0.17441411	-0.84064907	0.7908903	1.0	1.0	2798	tags=30%, list=30%, signal=42%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	71	-0.24920364	-0.8286165	0.7494737	1.0	1.0	2132	tags=28%, list=23%, signal=36%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	Details ...	78	-0.17297229	-0.8240376	0.723658	0.97144395	1.0	1105	tags=12%, list=12%, signal=13%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	83	-0.20039186	-0.8077967	0.8234127	0.9632379	1.0	1502	tags=19%, list=16%, signal=23%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE		57	-0.36751667	-0.7679859	0.70672095	0.96572566	1.0	2132	tags=35%, list=23%, signal=45%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		78	-0.15616603	-0.71388286	0.9728155	0.9774633	1.0	2567	tags=27%, list=27%, signal=37%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		80	-0.18895403	-0.7024896	0.9720559	0.94953007	1.0	1865	tags=23%, list=20%, signal=28%	
