NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Details ...	37	0.44928452	1.4825377	0.05952381	0.25257054	0.2	1680	tags=38%, list=18%, signal=46%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	97	0.3622174	1.3739991	0.06349207	0.49481797	0.614	2136	tags=39%, list=23%, signal=50%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	Details ...	49	0.3355899	1.2018266	0.19075145	1.0	0.914	2162	tags=37%, list=23%, signal=47%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	Details ...	49	0.31831464	1.19969	0.15643564	0.9920289	0.914	2046	tags=27%, list=22%, signal=34%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Details ...	24	0.35307103	1.154591	0.24652088	1.0	0.97	1399	tags=29%, list=15%, signal=34%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	Details ...	21	0.38574913	1.1271962	0.12929294	1.0	0.97	1602	tags=33%, list=17%, signal=40%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	52	0.38114154	1.1087006	0.29366603	0.9567705	1.0	2171	tags=42%, list=23%, signal=55%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	150	0.23324433	1.0887626	0.19502868	0.91840637	1.0	1680	tags=23%, list=18%, signal=27%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	Details ...	73	0.26610738	1.055169	0.31669867	0.9512546	1.0	1852	tags=33%, list=20%, signal=41%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION	Details ...	47	0.25811034	1.0488299	0.3880309	0.8853161	1.0	2018	tags=28%, list=22%, signal=35%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	Details ...	62	0.2581623	1.0405873	0.3234127	0.8255822	1.0	1361	tags=21%, list=15%, signal=24%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	Details ...	107	0.21593975	1.0050184	0.39457202	0.88292295	1.0	1685	tags=23%, list=18%, signal=28%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	127	0.23013194	0.9908109	0.43512973	0.8626254	1.0	1349	tags=19%, list=14%, signal=22%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	70	0.2446088	0.9615041	0.5265306	0.898859	1.0	1545	tags=23%, list=16%, signal=27%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	144	0.21341245	0.9445136	0.5825243	0.9132006	1.0	911	tags=12%, list=10%, signal=13%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	106	0.20866977	0.9127903	0.5728347	0.9703397	1.0	2134	tags=28%, list=23%, signal=36%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	Details ...	18	0.32394528	0.8570556	0.7370518	1.0	1.0	1249	tags=22%, list=13%, signal=26%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	Details ...	22	0.2933433	0.82010776	0.622824	1.0	1.0	828	tags=14%, list=9%, signal=15%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	Details ...	122	0.18261571	0.8158388	0.9292929	1.0	1.0	2502	tags=29%, list=27%, signal=39%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	110	0.17950456	0.7999767	0.8656126	1.0	1.0	1255	tags=16%, list=13%, signal=19%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE		156	0.18021107	0.79347324	0.9263804	1.0	1.0	1363	tags=17%, list=15%, signal=19%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT		154	0.16594204	0.77734566	0.92957747	0.99134606	1.0	2245	tags=25%, list=24%, signal=33%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB		125	0.17830613	0.702333	0.973025	1.0	1.0	2029	tags=23%, list=22%, signal=29%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING		105	0.15829545	0.6832174	0.9722222	1.0	1.0	2022	tags=22%, list=22%, signal=28%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE		101	0.15039909	0.67496663	0.9717742	0.9677888	1.0	2080	tags=22%, list=22%, signal=28%	
