NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Details ...	37	-0.40539694	-1.3599159	0.03508772	1.0	0.67	2079	tags=38%, list=22%, signal=49%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Details ...	103	-0.34257486	-1.2519915	0.22061856	1.0	0.876	2021	tags=34%, list=22%, signal=43%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	128	-0.33761445	-1.220162	0.17878193	1.0	0.892	2230	tags=38%, list=24%, signal=50%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Details ...	23	-0.38995004	-1.1875591	0.18846154	1.0	0.931	2829	tags=57%, list=30%, signal=81%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	Details ...	21	-0.39149737	-1.1825864	0.2753346	1.0	0.948	406	tags=14%, list=4%, signal=15%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	97	-0.31643704	-1.1582396	0.26968503	0.99544394	0.964	2112	tags=31%, list=23%, signal=40%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	Details ...	78	-0.28238404	-1.1289756	0.28985506	0.99039024	0.986	2519	tags=36%, list=27%, signal=49%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	Details ...	106	-0.2716373	-1.1040057	0.20315582	0.9656903	1.0	2088	tags=28%, list=22%, signal=36%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	55	-0.26398495	-1.072302	0.2764706	0.96348083	1.0	2103	tags=33%, list=23%, signal=42%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	152	-0.24554679	-1.0559975	0.34545454	0.9323451	1.0	1373	tags=21%, list=15%, signal=24%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	Details ...	61	-0.26329327	-1.0223697	0.45384616	0.9756885	1.0	306	tags=10%, list=3%, signal=10%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	124	-0.2888493	-0.99106187	0.47991967	1.0	1.0	2132	tags=33%, list=23%, signal=42%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	Details ...	124	-0.24288899	-0.97811866	0.48870638	0.9813792	1.0	2303	tags=33%, list=25%, signal=43%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	103	-0.30761886	-0.9626346	0.3759542	0.9575716	1.0	2118	tags=35%, list=23%, signal=45%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	Details ...	106	-0.21770552	-0.9506799	0.50784314	0.9266418	1.0	1330	tags=20%, list=14%, signal=23%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	68	-0.24893963	-0.94380337	0.5882353	0.8977967	1.0	702	tags=16%, list=8%, signal=17%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	104	-0.22094752	-0.92512727	0.69153225	0.9126048	1.0	2912	tags=41%, list=31%, signal=60%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	50	-0.26695955	-0.92194825	0.562249	0.8740761	1.0	1742	tags=30%, list=19%, signal=37%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	42	-0.22978455	-0.9183539	0.67540324	0.8361097	1.0	1973	tags=29%, list=21%, signal=36%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	71	-0.25233793	-0.91760707	0.61077845	0.7978214	1.0	980	tags=17%, list=11%, signal=19%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY		153	-0.19730748	-0.88540703	0.71910113	0.8483659	1.0	1144	tags=16%, list=12%, signal=18%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION		46	-0.23474263	-0.87736624	0.7373737	0.8305619	1.0	1377	tags=20%, list=15%, signal=23%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS		100	-0.21513636	-0.85984874	0.7375746	0.83017254	1.0	2326	tags=32%, list=25%, signal=42%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING		20	-0.25635982	-0.8034715	0.7815631	0.9052149	1.0	1947	tags=30%, list=21%, signal=38%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM		47	-0.18060748	-0.7918364	0.9394531	0.8921329	1.0	1824	tags=26%, list=20%, signal=32%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS		49	-0.2093011	-0.7645674	0.84705883	0.9010946	1.0	2080	tags=27%, list=22%, signal=34%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE		58	-0.28691956	-0.6839413	0.6988417	0.945865	1.0	2237	tags=34%, list=24%, signal=45%	
