NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	Details ...	94	-0.34806874	-1.3184049	0.03515625	1.0	0.646	1795	tags=30%, list=19%, signal=36%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	55	-0.36400047	-1.220396	0.264	1.0	0.851	1599	tags=33%, list=17%, signal=39%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Details ...	151	-0.2816104	-1.1384288	0.32352942	1.0	0.928	1568	tags=26%, list=17%, signal=31%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	127	-0.2647449	-1.1232251	0.30478087	1.0	0.943	1715	tags=26%, list=18%, signal=31%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	72	-0.296281	-1.1127234	0.19085488	1.0	0.943	1652	tags=26%, list=18%, signal=32%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	Details ...	36	-0.38094074	-1.1033465	0.32938856	1.0	0.959	1492	tags=28%, list=16%, signal=33%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	124	-0.28316364	-1.0975165	0.26129666	0.9030905	0.959	2045	tags=28%, list=22%, signal=36%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	Details ...	82	-0.19412479	-1.0590396	0.358	0.93346775	0.971	1962	tags=23%, list=21%, signal=29%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	99	-0.25277543	-1.0561438	0.382	0.83700407	0.971	1748	tags=25%, list=19%, signal=31%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	Details ...	61	-0.25368446	-1.0398673	0.35871744	0.81162184	0.971	1732	tags=26%, list=18%, signal=32%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	102	-0.3443869	-1.0002701	0.45436507	0.8530448	0.985	1754	tags=31%, list=19%, signal=38%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	71	-0.24859369	-0.9964367	0.40458015	0.7939908	0.985	2109	tags=32%, list=22%, signal=41%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	Details ...	21	-0.26301584	-0.9855917	0.41568628	0.7743847	0.985	2152	tags=43%, list=23%, signal=55%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	Details ...	162	-0.24566354	-0.9192541	0.4606299	0.9232539	1.0	2019	tags=30%, list=22%, signal=37%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	Details ...	185	-0.20413224	-0.91747177	0.53333336	0.8679432	1.0	2506	tags=30%, list=27%, signal=40%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	Details ...	58	-0.3968933	-0.8354326	0.91071427	1.0	1.0	1754	tags=33%, list=19%, signal=40%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	Details ...	79	-0.18683207	-0.82044595	0.71224487	1.0	1.0	2911	tags=41%, list=31%, signal=58%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	43	-0.2125757	-0.80512136	0.777551	0.9789867	1.0	1343	tags=19%, list=14%, signal=22%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Details ...	176	-0.18617201	-0.80287486	0.7568134	0.93183845	1.0	2103	tags=27%, list=22%, signal=34%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	Details ...	139	-0.19158354	-0.7839159	0.79141104	0.91441506	1.0	2104	tags=25%, list=22%, signal=32%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		79	-0.20345497	-0.7838759	0.8153242	0.8716333	1.0	930	tags=13%, list=10%, signal=14%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS		82	-0.17909874	-0.70683	0.9253438	0.91730845	1.0	2881	tags=35%, list=31%, signal=51%	
