NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	Details ...	158	0.40738332	1.5884835	0.0	0.08885305	0.073	1568	tags=31%, list=17%, signal=37%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	145	0.46065357	1.5554277	0.026923077	0.06740364	0.129	1946	tags=41%, list=21%, signal=51%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	Details ...	160	0.36279693	1.4750965	0.0	0.12000198	0.304	1956	tags=34%, list=21%, signal=42%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	139	0.36664754	1.4332693	0.026923077	0.14186564	0.364	2454	tags=39%, list=26%, signal=52%	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	Details ...	155	0.35406548	1.3854942	0.030303031	0.1754997	0.438	1399	tags=25%, list=15%, signal=28%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Details ...	24	0.38847202	1.2837946	0.083809525	0.37451798	0.718	1912	tags=33%, list=20%, signal=42%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	151	0.29622796	1.227372	0.06333973	0.5037049	0.843	1974	tags=28%, list=21%, signal=35%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	Details ...	49	0.3559702	1.1979626	0.1374502	0.52282596	0.874	2563	tags=45%, list=27%, signal=61%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	Details ...	123	0.29762843	1.1651584	0.13584906	0.5805656	0.892	2806	tags=45%, list=30%, signal=63%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	50	0.31254333	1.1261528	0.21194606	0.6596359	0.944	1083	tags=22%, list=12%, signal=25%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	Details ...	108	0.27254307	1.0976629	0.30635837	0.6778399	0.975	2443	tags=34%, list=26%, signal=46%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	98	0.25850633	1.0645083	0.336	0.7198637	0.975	1962	tags=28%, list=21%, signal=34%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	Details ...	73	0.24322376	1.0618442	0.40451744	0.6780155	0.975	1928	tags=29%, list=21%, signal=36%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Details ...	37	0.28270552	1.0601839	0.30632412	0.6355209	0.975	2405	tags=38%, list=26%, signal=51%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	Details ...	20	0.43152893	1.0490524	0.41	0.6167316	0.975	1650	tags=45%, list=18%, signal=54%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	107	0.21444188	1.000137	0.4731801	0.7044704	1.0	2528	tags=32%, list=27%, signal=43%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	Details ...	50	0.28659445	0.9144711	0.5733333	0.91859347	1.0	1860	tags=26%, list=20%, signal=32%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Details ...	103	0.23126778	0.9115635	0.57495254	0.87351155	1.0	2014	tags=24%, list=21%, signal=31%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	126	0.2126138	0.8306382	0.78775513	1.0	1.0	1255	tags=17%, list=13%, signal=20%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	110	0.19151793	0.82318497	0.79727095	0.99615145	1.0	2131	tags=27%, list=23%, signal=35%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION		47	0.20408978	0.81087095	0.7858586	0.9713613	1.0	475	tags=9%, list=5%, signal=9%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING		104	0.18504821	0.790456	0.888	0.97035694	1.0	1946	tags=21%, list=21%, signal=26%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		77	0.1686324	0.7557228	0.9195171	0.97737676	1.0	1674	tags=18%, list=18%, signal=22%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM		48	0.18814345	0.7198716	0.8765432	0.9800615	1.0	1928	tags=25%, list=21%, signal=31%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE		19	0.22692962	0.671598	0.76556015	0.99314827	1.0	2933	tags=37%, list=31%, signal=53%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION		94	0.1503431	0.59570116	0.969112	0.986709	1.0	1496	tags=16%, list=16%, signal=19%	
