NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	Details ...	159	0.6216643	2.0799296	0.0	0.009999999	0.0	1279	tags=40%, list=14%, signal=46%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	141	0.64668024	2.06659	0.0	0.009999999	0.01	1332	tags=48%, list=14%, signal=55%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	147	0.65508455	2.0375314	0.0	0.01	0.01	1321	tags=48%, list=14%, signal=55%	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	Details ...	156	0.5999882	1.911316	0.0	0.009999999	0.01	1485	tags=42%, list=16%, signal=50%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	Details ...	161	0.4448701	1.7877661	0.0	0.010000002	0.01	1020	tags=25%, list=11%, signal=27%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	Details ...	50	0.5191773	1.7873344	0.0	0.01	0.01	856	tags=28%, list=9%, signal=31%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	151	0.3723866	1.5486703	0.034408603	0.0661284	0.307	1342	tags=25%, list=14%, signal=29%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	Details ...	122	0.347654	1.4297141	0.060542796	0.1341712	0.464	2034	tags=30%, list=22%, signal=38%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	Details ...	49	0.43519115	1.3757746	0.12992126	0.17480043	0.576	1797	tags=31%, list=19%, signal=38%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Details ...	103	0.33904332	1.2972045	0.19565217	0.26684546	0.769	2122	tags=28%, list=23%, signal=36%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Details ...	24	0.43776688	1.293683	0.16299559	0.24818541	0.779	2556	tags=46%, list=28%, signal=63%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	127	0.31748325	1.2170118	0.27021277	0.3556869	0.951	1499	tags=26%, list=16%, signal=31%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	Details ...	107	0.2991575	1.1940541	0.24444444	0.37635553	1.0	1929	tags=27%, list=21%, signal=34%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	Details ...	104	0.25103214	1.127844	0.1740042	0.50357574	1.0	2226	tags=26%, list=24%, signal=34%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	Details ...	72	0.27594554	1.112041	0.29589632	0.50157386	1.0	1281	tags=19%, list=14%, signal=22%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	106	0.2602264	1.103284	0.3887689	0.48949474	1.0	1903	tags=25%, list=20%, signal=32%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	52	0.37010875	1.1017408	0.33544305	0.46128905	1.0	740	tags=21%, list=8%, signal=23%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	Details ...	79	0.24919443	1.0983733	0.25153375	0.44170907	1.0	1790	tags=27%, list=19%, signal=33%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	Details ...	47	0.26429328	1.031453	0.44583333	0.546505	1.0	2454	tags=38%, list=26%, signal=52%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	Details ...	184	0.28707993	0.9727074	0.63220674	0.6265929	1.0	1902	tags=27%, list=20%, signal=33%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING		162	0.27791855	0.9715254	0.48301888	0.60429937	1.0	1312	tags=19%, list=14%, signal=22%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING		20	0.32903185	0.8016653	0.8580376	0.86330014	1.0	2108	tags=45%, list=23%, signal=58%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY		37	0.2134206	0.7878061	0.7365145	0.85023874	1.0	2228	tags=32%, list=24%, signal=42%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION		80	0.18008779	0.74245423	0.92047715	0.86988974	1.0	2248	tags=26%, list=24%, signal=34%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION		176	0.20678724	0.7111691	0.916501	0.8735906	1.0	2021	tags=22%, list=22%, signal=28%	
