NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	69	-0.38384137	-1.5193155	0.0	0.517054	0.376	1229	tags=26%, list=13%, signal=30%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	43	-0.34957325	-1.4547626	0.0	0.38854584	0.481	1566	tags=28%, list=17%, signal=33%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	71	-0.37734818	-1.4179453	0.0	0.3291004	0.542	1118	tags=24%, list=12%, signal=27%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	82	-0.3780293	-1.3353429	0.07929515	0.48014957	0.722	1709	tags=33%, list=18%, signal=40%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	Details ...	36	-0.37979302	-1.2025189	0.22317597	0.86280257	0.986	1273	tags=31%, list=14%, signal=35%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	125	-0.2681624	-1.1647044	0.25957447	0.917662	1.0	2542	tags=35%, list=27%, signal=48%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	122	-0.2759599	-1.1114655	0.32323232	0.9845161	1.0	1322	tags=21%, list=14%, signal=25%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Details ...	153	-0.27058408	-1.0901381	0.37083334	0.9515369	1.0	1421	tags=22%, list=15%, signal=26%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	Details ...	96	-0.2697446	-1.0747359	0.34710744	0.8930569	1.0	2330	tags=36%, list=25%, signal=48%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	Details ...	18	-0.36088553	-1.0347441	0.41365463	0.9345059	1.0	1910	tags=39%, list=21%, signal=49%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	100	-0.23909701	-1.0233582	0.414433	0.87824285	1.0	1215	tags=21%, list=13%, signal=24%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Details ...	75	-0.22529203	-1.0103878	0.36268345	0.8479066	1.0	1401	tags=19%, list=15%, signal=22%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	Details ...	20	-0.31513652	-1.009307	0.4970297	0.7870434	1.0	2559	tags=45%, list=28%, signal=62%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	101	-0.3171602	-1.0025505	0.5297741	0.74886125	1.0	2481	tags=43%, list=27%, signal=57%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	Details ...	93	-0.2264158	-0.9730746	0.3976143	0.7739194	1.0	1766	tags=24%, list=19%, signal=29%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	Details ...	55	-0.4089081	-0.9119291	0.58097166	0.8498838	1.0	2386	tags=51%, list=26%, signal=68%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	95	-0.2268583	-0.88355404	0.71984434	0.86024433	1.0	1635	tags=23%, list=18%, signal=28%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	Details ...	62	-0.22046009	-0.8645461	0.75	0.8564408	1.0	1152	tags=19%, list=12%, signal=22%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Details ...	76	-0.2200682	-0.8406334	0.83435583	0.84931237	1.0	820	tags=16%, list=9%, signal=17%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	113	-0.19820172	-0.8377563	0.7330595	0.811285	1.0	1967	tags=27%, list=21%, signal=33%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS		55	-0.23284945	-0.8112003	0.78543305	0.8165117	1.0	1698	tags=27%, list=18%, signal=33%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS		138	-0.16870333	-0.6180065	0.9788136	0.99531424	1.0	3074	tags=38%, list=33%, signal=57%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION		47	-0.15790626	-0.59474415	0.9511278	0.96241736	1.0	612	tags=9%, list=7%, signal=9%	
