NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	Details ...	17	-0.5347403	-1.3804259	0.0	0.5030864	0.472	483	tags=29%, list=5%, signal=31%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	103	-0.4097999	-1.2887408	0.28778467	0.5102647	0.742	1229	tags=32%, list=13%, signal=36%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	Details ...	46	-0.2822877	-1.0783126	0.22912621	1.0	1.0	2236	tags=35%, list=24%, signal=46%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	Details ...	58	-0.47010997	-1.0739474	0.4012474	0.8199445	1.0	1277	tags=34%, list=14%, signal=40%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	Details ...	72	-0.2847137	-1.0730941	0.10953347	0.6661555	1.0	1254	tags=21%, list=13%, signal=24%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	Details ...	95	-0.28493565	-1.071852	0.27755103	0.5636292	1.0	1903	tags=31%, list=20%, signal=38%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	Details ...	49	-0.27304012	-1.0493946	0.4288499	0.5690369	1.0	2499	tags=37%, list=27%, signal=50%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	146	-0.207721	-0.9095239	0.6199187	0.81940717	1.0	1610	tags=17%, list=17%, signal=20%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	51	-0.2555185	-0.8895844	0.60728747	0.77824426	1.0	2878	tags=43%, list=31%, signal=62%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	140	-0.20621839	-0.8347274	0.7861507	0.8451571	1.0	1300	tags=16%, list=14%, signal=18%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Details ...	24	-0.19367357	-0.5673131	0.898	0.9912576	1.0	2561	tags=33%, list=27%, signal=46%	
