NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	68	-0.44562843	-1.4946504	0.0	0.5064264	0.318	1444	tags=32%, list=16%, signal=38%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	121	-0.41517267	-1.4653243	0.059793815	0.3481487	0.392	1947	tags=43%, list=21%, signal=54%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	Details ...	20	-0.5788785	-1.4410816	0.0	0.28675005	0.468	1090	tags=40%, list=12%, signal=45%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	67	-0.41814506	-1.4225128	0.02016129	0.27471504	0.534	1905	tags=46%, list=21%, signal=58%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	81	-0.41073737	-1.3715172	0.036363635	0.31727403	0.635	1127	tags=31%, list=12%, signal=35%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	54	-0.3759899	-1.3341875	0.033195022	0.3330971	0.705	1640	tags=37%, list=18%, signal=45%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	43	-0.3569983	-1.317348	0.12072434	0.33141875	0.751	1472	tags=26%, list=16%, signal=30%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Details ...	148	-0.33570778	-1.3153721	0.02008032	0.29627302	0.751	2394	tags=42%, list=26%, signal=56%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	121	-0.32347468	-1.2941586	0.13060428	0.30256277	0.798	2134	tags=36%, list=23%, signal=47%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	99	-0.25648144	-1.1610204	0.18036072	0.5187435	0.989	1478	tags=25%, list=16%, signal=30%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	Details ...	19	-0.34985307	-1.1346333	0.25544554	0.52101207	0.989	685	tags=16%, list=8%, signal=17%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	Details ...	92	-0.2846064	-1.1206626	0.2868526	0.51533806	1.0	1640	tags=28%, list=18%, signal=34%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	95	-0.30898666	-1.1178213	0.2555781	0.48543048	1.0	1682	tags=33%, list=18%, signal=40%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	Details ...	35	-0.3545726	-1.0770215	0.395112	0.5317702	1.0	1726	tags=37%, list=19%, signal=46%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	Details ...	92	-0.28044105	-1.0355184	0.33195022	0.58097863	1.0	2127	tags=37%, list=23%, signal=48%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	110	-0.2527889	-1.0267646	0.40408164	0.5576866	1.0	1777	tags=26%, list=20%, signal=32%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	125	-0.2273867	-1.0047505	0.37944663	0.5663395	1.0	1694	tags=30%, list=19%, signal=37%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	99	-0.3491328	-1.0003793	0.53526974	0.5411701	1.0	1730	tags=31%, list=19%, signal=38%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Details ...	75	-0.19831263	-0.9857769	0.53846157	0.539269	1.0	661	tags=11%, list=7%, signal=11%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	Details ...	57	-0.38195527	-0.8041672	0.8008299	0.8152343	1.0	1730	tags=33%, list=19%, signal=41%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE		17	-0.2668732	-0.7324433	0.8513514	0.8625959	1.0	2739	tags=41%, list=30%, signal=59%	
