NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	69	-0.4090812	-1.5161388	0.0	0.5852075	0.35	1422	tags=32%, list=15%, signal=37%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	Details ...	21	-0.4743506	-1.3727146	0.0	0.82226	0.77	1702	tags=38%, list=18%, signal=46%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	81	-0.37945783	-1.3377218	0.0546875	0.66040957	0.805	1971	tags=40%, list=21%, signal=50%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	Details ...	94	-0.30921978	-1.2788107	0.126294	0.72855145	0.887	2393	tags=39%, list=26%, signal=52%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	110	-0.29874098	-1.1612861	0.16190477	1.0	1.0	1376	tags=23%, list=15%, signal=26%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	70	-0.28881744	-1.0736371	0.38922155	1.0	1.0	1116	tags=21%, list=12%, signal=24%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	126	-0.28362578	-1.0689774	0.29766536	1.0	1.0	2632	tags=39%, list=28%, signal=53%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	Details ...	17	-0.3870241	-1.0522449	0.3625498	0.9394997	1.0	1101	tags=24%, list=12%, signal=27%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	Details ...	95	-0.27253297	-1.0456063	0.41491395	0.84989446	1.0	2246	tags=37%, list=24%, signal=48%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Details ...	153	-0.2790535	-1.024611	0.48742747	0.8170469	1.0	2539	tags=39%, list=27%, signal=53%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	55	-0.28713757	-1.0070256	0.44752476	0.78332955	1.0	1242	tags=24%, list=13%, signal=27%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	Details ...	36	-0.33614796	-1.0022606	0.36435643	0.73447067	1.0	1062	tags=19%, list=11%, signal=22%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	43	-0.26789352	-0.96317595	0.4950298	0.74948394	1.0	1313	tags=21%, list=14%, signal=24%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	123	-0.2776462	-0.9515267	0.5460123	0.7298016	1.0	2599	tags=41%, list=28%, signal=57%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	101	-0.22593151	-0.87116295	0.64761907	0.83272237	1.0	1288	tags=22%, list=14%, signal=25%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Details ...	78	-0.20639178	-0.86359143	0.5685484	0.79401594	1.0	2245	tags=27%, list=24%, signal=35%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	Details ...	21	-0.25097597	-0.85699755	0.790927	0.76010096	1.0	1919	tags=33%, list=21%, signal=42%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	Details ...	138	-0.21489044	-0.81916976	0.625239	0.7833575	1.0	1946	tags=23%, list=21%, signal=29%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	103	-0.2675439	-0.79329056	0.6871287	0.78651243	1.0	1945	tags=26%, list=21%, signal=33%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	Details ...	58	-0.28975427	-0.67685944	0.76413256	0.8994199	1.0	2857	tags=41%, list=31%, signal=59%	
