NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Details ...	100	0.51402175	1.6482352	0.0	0.05239938	0.046	1589	tags=43%, list=18%, signal=52%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Details ...	37	0.56546015	1.6292244	0.0	0.0501093	0.093	1598	tags=41%, list=18%, signal=49%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	Details ...	158	0.3865249	1.5035522	0.03373016	0.114976525	0.264	821	tags=23%, list=9%, signal=25%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	145	0.36758012	1.4615201	0.0	0.13155597	0.382	2076	tags=35%, list=23%, signal=45%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	120	0.30510682	1.4114705	0.0	0.17028345	0.566	517	tags=14%, list=6%, signal=15%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	120	0.35674927	1.3589176	0.029761905	0.23612592	0.68	1429	tags=32%, list=16%, signal=37%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	Details ...	184	0.3970078	1.3286799	0.23306774	0.25079027	0.701	2398	tags=40%, list=27%, signal=54%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	131	0.29245523	1.2638843	0.034764826	0.34392473	0.874	362	tags=13%, list=4%, signal=13%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	Details ...	45	0.26021692	1.1059844	0.2073922	0.7317273	1.0	1771	tags=31%, list=20%, signal=39%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	104	0.26426098	1.0810348	0.3891129	0.76148045	1.0	1160	tags=19%, list=13%, signal=22%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	Details ...	91	0.26347837	1.0759809	0.26824033	0.711497	1.0	723	tags=14%, list=8%, signal=15%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	Details ...	48	0.39098704	1.0648296	0.3360825	0.68059665	1.0	3155	tags=65%, list=35%, signal=99%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	Details ...	103	0.2449481	1.0508021	0.3145631	0.66322136	1.0	1775	tags=25%, list=20%, signal=31%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	Details ...	79	0.23951025	1.0452713	0.41516966	0.6359606	1.0	3129	tags=46%, list=35%, signal=69%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Details ...	174	0.29335326	0.9849379	0.5187377	0.7516803	1.0	2164	tags=30%, list=24%, signal=39%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	68	0.27437586	0.9698157	0.5833333	0.7536228	1.0	1429	tags=31%, list=16%, signal=36%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Details ...	71	0.25629961	0.9528302	0.5328032	0.74832374	1.0	577	tags=15%, list=6%, signal=16%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	Details ...	150	0.20365632	0.9362902	0.53752536	0.7428825	1.0	1168	tags=15%, list=13%, signal=17%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	Details ...	118	0.2203683	0.9085493	0.6512524	0.7743122	1.0	2100	tags=26%, list=23%, signal=34%	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	Details ...	150	0.20742826	0.8637535	0.5729614	0.81037015	1.0	1614	tags=21%, list=18%, signal=26%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		72	0.18703753	0.85580707	0.810757	0.7876378	1.0	1812	tags=25%, list=20%, signal=31%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS		135	0.19988358	0.78919697	0.77932405	0.8638185	1.0	1507	tags=21%, list=17%, signal=25%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING		19	0.19130674	0.6885274	0.87992126	0.93413293	1.0	2610	tags=37%, list=29%, signal=52%	
