NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	54	-0.55410236	-1.7322174	0.0	0.015	0.0	895	tags=44%, list=10%, signal=49%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	79	-0.42008945	-1.5272267	0.0	0.11226642	0.171	1064	tags=32%, list=12%, signal=36%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	Details ...	76	-0.4050426	-1.4850711	0.02892562	0.16690813	0.358	2084	tags=42%, list=23%, signal=54%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	91	-0.35154232	-1.287694	0.09202454	0.62664807	0.829	2375	tags=44%, list=27%, signal=59%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	138	-0.3078623	-1.2820444	0.0	0.51650625	0.829	1119	tags=25%, list=13%, signal=28%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	68	-0.3120316	-1.264637	0.09128631	0.4934797	0.847	946	tags=22%, list=11%, signal=24%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	Details ...	90	-0.3356314	-1.2568951	0.10220441	0.45228094	0.893	1631	tags=27%, list=18%, signal=32%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION	Details ...	44	-0.32413036	-1.2009077	0.152	0.58014804	0.971	997	tags=23%, list=11%, signal=25%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Details ...	149	-0.29210612	-1.157958	0.23076923	0.63392943	0.987	824	tags=21%, list=9%, signal=23%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	46	-0.3050152	-1.1530081	0.20493358	0.58331233	0.987	339	tags=13%, list=4%, signal=13%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	Details ...	149	-0.2757547	-1.141834	0.2	0.55506796	0.987	1520	tags=23%, list=17%, signal=28%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	42	-0.28976858	-1.137467	0.26653308	0.5204246	0.987	2211	tags=38%, list=25%, signal=50%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	Details ...	16	-0.46329898	-1.0988715	0.31262526	0.5860123	1.0	2469	tags=56%, list=28%, signal=78%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	Details ...	70	-0.27862608	-1.0734874	0.40778688	0.6134171	1.0	1519	tags=24%, list=17%, signal=29%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	Details ...	19	-0.32610223	-1.0556524	0.38582677	0.61207473	1.0	224	tags=16%, list=3%, signal=16%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	Details ...	97	-0.24735458	-1.053362	0.30938125	0.5774832	1.0	822	tags=16%, list=9%, signal=18%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	102	-0.25002462	-1.0057658	0.3732535	0.6726965	1.0	2905	tags=46%, list=32%, signal=67%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	Details ...	59	-0.22598699	-0.97037214	0.5089109	0.7194601	1.0	883	tags=15%, list=10%, signal=17%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	95	-0.2158936	-0.94740295	0.6286267	0.73935956	1.0	1125	tags=19%, list=13%, signal=21%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	Details ...	35	-0.27334458	-0.94275355	0.49499	0.7099775	1.0	510	tags=14%, list=6%, signal=15%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING		23	-0.26778644	-0.9104557	0.612	0.7568661	1.0	1592	tags=22%, list=18%, signal=26%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM		121	-0.22562467	-0.9101038	0.6861167	0.7234792	1.0	2245	tags=34%, list=25%, signal=45%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS		47	-0.25619107	-0.8439133	0.74358976	0.8056272	1.0	428	tags=9%, list=5%, signal=9%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE		98	-0.2525073	-0.7270219	0.924812	0.930985	1.0	1759	tags=26%, list=20%, signal=31%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE		55	-0.31499153	-0.65717727	0.9718045	0.95264786	1.0	2351	tags=36%, list=26%, signal=49%	
