NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	99	0.32887965	1.3246244	0.041841004	1.0	0.647	1932	tags=37%, list=21%, signal=47%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	Details ...	46	0.32361943	1.3233751	0.068041235	0.60458624	0.656	1133	tags=26%, list=12%, signal=30%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	51	0.36352387	1.3197612	0.05263158	0.40986705	0.656	1518	tags=31%, list=16%, signal=37%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	Details ...	72	0.3009894	1.3141037	0.06163022	0.32625288	0.656	1442	tags=28%, list=16%, signal=33%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION	Details ...	46	0.32491767	1.2564368	0.020746889	0.41506234	0.811	1715	tags=28%, list=19%, signal=35%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Details ...	37	0.3757153	1.217023	0.20556745	0.4721563	0.881	2930	tags=54%, list=32%, signal=79%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	150	0.23742768	1.1186943	0.2053388	0.7225746	0.949	2170	tags=31%, list=24%, signal=40%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	125	0.24041292	1.071071	0.32936507	0.7753837	0.972	1169	tags=21%, list=13%, signal=24%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	Details ...	120	0.2467376	1.0453931	0.3692946	0.78903675	0.972	1396	tags=23%, list=15%, signal=27%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	122	0.24544948	1.0329342	0.4050633	0.7416554	0.972	1654	tags=25%, list=18%, signal=30%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	Details ...	61	0.24553502	1.0126907	0.3653061	0.7507563	0.981	688	tags=15%, list=7%, signal=16%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	69	0.24318123	0.96217966	0.54158217	0.85590446	1.0	1684	tags=28%, list=18%, signal=33%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	Details ...	101	0.2109367	0.9535009	0.55009824	0.8178852	1.0	1975	tags=27%, list=21%, signal=34%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Details ...	23	0.28820324	0.9006233	0.590535	0.91955143	1.0	2502	tags=43%, list=27%, signal=60%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Details ...	103	0.19153173	0.89139104	0.6501035	0.87854964	1.0	2163	tags=31%, list=23%, signal=40%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	Details ...	49	0.25244662	0.8669511	0.63692945	0.8797115	1.0	2591	tags=41%, list=28%, signal=57%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	104	0.1888175	0.83514977	0.74786323	0.9077041	1.0	959	tags=15%, list=10%, signal=17%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	68	0.17447512	0.7707121	0.84615386	0.97834843	1.0	1307	tags=18%, list=14%, signal=20%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Details ...	75	0.16967401	0.7625941	0.86652976	0.93776727	1.0	2591	tags=31%, list=28%, signal=42%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	Details ...	19	0.17951797	0.49984434	0.9821782	0.9986072	1.0	2890	tags=32%, list=31%, signal=46%	
