NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	44	-0.48239464	-1.6253598	0.0	0.06760865	0.063	942	tags=27%, list=10%, signal=30%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	54	-0.31357107	-1.3007284	0.10652174	0.768392	0.783	1454	tags=31%, list=16%, signal=37%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	80	-0.32400408	-1.2892936	0.02603037	0.5330351	0.783	1472	tags=28%, list=16%, signal=33%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	Details ...	20	-0.40385163	-1.2741386	0.08026031	0.42328864	0.801	1273	tags=35%, list=14%, signal=41%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	103	-0.27427185	-1.1836452	0.123644255	0.62598044	0.9	2145	tags=38%, list=24%, signal=49%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	Details ...	92	-0.2732195	-1.1497128	0.23157895	0.6245733	0.916	1273	tags=22%, list=14%, signal=25%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	91	-0.2917514	-1.1224484	0.29449153	0.63044167	0.916	1579	tags=27%, list=18%, signal=33%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION	Details ...	45	-0.26522526	-1.021091	0.44397464	0.864929	0.964	1694	tags=29%, list=19%, signal=35%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	Details ...	44	-0.26377666	-1.000533	0.3991684	0.8339987	0.978	2013	tags=41%, list=22%, signal=52%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	Details ...	70	-0.24662088	-0.9700346	0.4192872	0.84905773	0.978	2073	tags=33%, list=23%, signal=42%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	Details ...	50	-0.42825717	-0.9483899	0.6944444	0.8361774	0.978	1918	tags=46%, list=21%, signal=58%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	91	-0.29145873	-0.9331639	0.6008493	0.80302864	0.978	1956	tags=40%, list=22%, signal=50%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	Details ...	47	-0.27479777	-0.9185323	0.61336035	0.78126496	0.978	1106	tags=19%, list=12%, signal=22%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	Details ...	17	-0.30692035	-0.905162	0.52100843	0.75474167	0.978	1610	tags=24%, list=18%, signal=29%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	Details ...	136	-0.1810342	-0.7592143	0.8695652	0.9555833	1.0	2126	tags=24%, list=24%, signal=30%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	Details ...	151	-0.15762362	-0.75277686	0.8929293	0.90113795	1.0	2077	tags=24%, list=23%, signal=30%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Details ...	175	-0.15498525	-0.6162972	0.91563785	0.95813775	1.0	2525	tags=30%, list=28%, signal=41%	
