NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	146	0.47442716	1.4598727	0.20158103	1.0	0.506	1584	tags=40%, list=17%, signal=47%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	150	0.2939547	1.2159127	0.0936255	1.0	0.885	1619	tags=26%, list=17%, signal=31%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	142	0.40481645	1.2150593	0.312749	1.0	0.885	1457	tags=35%, list=16%, signal=40%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	Details ...	121	0.33160537	1.1992897	0.19960861	1.0	0.885	2226	tags=36%, list=24%, signal=46%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	Details ...	50	0.40446347	1.1374196	0.29745597	1.0	0.94	2049	tags=42%, list=22%, signal=54%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	Details ...	49	0.352557	1.1107357	0.18383838	1.0	1.0	2022	tags=33%, list=22%, signal=42%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	Details ...	161	0.3657552	1.0727438	0.386	1.0	1.0	1942	tags=34%, list=21%, signal=42%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	Details ...	21	0.2971079	1.0645859	0.3976143	1.0	1.0	3029	tags=48%, list=33%, signal=70%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	Details ...	105	0.23626104	1.0429722	0.28460038	0.9676529	1.0	1976	tags=25%, list=21%, signal=31%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	49	0.26473895	0.99977106	0.52038836	1.0	1.0	2437	tags=41%, list=26%, signal=55%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	Details ...	72	0.24834193	0.9777691	0.40462428	1.0	1.0	1616	tags=25%, list=17%, signal=30%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Details ...	24	0.26892254	0.9645056	0.5020576	0.9513913	1.0	1804	tags=33%, list=19%, signal=41%	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	Details ...	156	0.32127416	0.96240187	0.40236688	0.88243836	1.0	1766	tags=29%, list=19%, signal=36%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	129	0.24744125	0.9439314	0.6020408	0.8878292	1.0	1091	tags=16%, list=12%, signal=18%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Details ...	36	0.20630254	0.9230351	0.50877196	0.88445187	1.0	2225	tags=28%, list=24%, signal=36%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	Details ...	162	0.2678488	0.87221867	0.4711934	0.9058826	1.0	1598	tags=26%, list=17%, signal=31%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	107	0.24311128	0.844107	0.6994106	0.9450351	1.0	2158	tags=31%, list=23%, signal=40%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Details ...	78	0.23097862	0.8216965	0.8858921	0.94930774	1.0	830	tags=15%, list=9%, signal=17%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	Details ...	48	0.2181809	0.809554	0.6994106	0.91098785	1.0	2866	tags=44%, list=31%, signal=63%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	43	0.20443128	0.73713934	0.8877551	0.95092785	1.0	2667	tags=40%, list=29%, signal=55%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE		102	0.18971956	0.6847951	0.6816406	0.9816228	1.0	452	tags=7%, list=5%, signal=7%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1		184	0.18030085	0.6755785	0.6932271	0.950344	1.0	2618	tags=33%, list=28%, signal=45%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION		176	0.16821793	0.45245615	0.7944112	0.9941684	1.0	2913	tags=33%, list=31%, signal=47%	
