NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	137	0.3363722	1.2702768	0.10040161	1.0	0.745	1347	tags=28%, list=15%, signal=32%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	144	0.27436307	1.0987837	0.27291667	1.0	0.982	1884	tags=27%, list=20%, signal=33%	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	Details ...	151	0.26646134	1.0753462	0.34552845	1.0	0.982	2687	tags=45%, list=29%, signal=62%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	82	0.23956591	1.0249398	0.34756097	1.0	0.988	1023	tags=17%, list=11%, signal=19%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Details ...	75	0.21252348	1.0225822	0.45544556	1.0	0.988	187	tags=7%, list=2%, signal=7%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	69	0.24596222	1.0182602	0.47206166	1.0	0.988	799	tags=16%, list=9%, signal=17%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	Details ...	72	0.21079746	0.92483026	0.6646943	1.0	1.0	1237	tags=19%, list=13%, signal=22%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	111	0.21832904	0.9065898	0.71905696	1.0	1.0	1291	tags=20%, list=14%, signal=23%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	Details ...	157	0.19829243	0.905486	0.7085828	1.0	1.0	2533	tags=34%, list=27%, signal=46%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	Details ...	47	0.21633	0.87169266	0.6967871	1.0	1.0	1345	tags=21%, list=15%, signal=25%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	Details ...	17	0.30938342	0.8280142	0.7002012	1.0	1.0	1180	tags=24%, list=13%, signal=27%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	127	0.17659809	0.7729674	0.8944338	1.0	1.0	1546	tags=20%, list=17%, signal=24%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	Details ...	159	0.16539931	0.77271247	0.9384328	1.0	1.0	1473	tags=16%, list=16%, signal=19%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	Details ...	93	0.1644048	0.7452061	0.9047619	1.0	1.0	2293	tags=25%, list=25%, signal=33%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	Details ...	185	0.17633739	0.679377	0.8074656	1.0	1.0	2675	tags=34%, list=29%, signal=47%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	Details ...	137	0.1646072	0.630951	0.922	1.0	1.0	2169	tags=25%, list=23%, signal=32%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	Details ...	57	0.279244	0.6090194	0.9404255	0.9797534	1.0	1911	tags=33%, list=21%, signal=42%	
