NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Details ...	37	-0.46478814	-1.7322602	0.011976048	0.03564998	0.021	1351	tags=24%, list=15%, signal=28%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	149	-0.3470035	-1.5209881	0.0	0.073752426	0.112	2158	tags=38%, list=23%, signal=48%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	126	-0.40018794	-1.4854645	0.0	0.084616855	0.202	2203	tags=42%, list=24%, signal=54%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Details ...	102	-0.3738978	-1.4018191	0.05421687	0.21048272	0.416	2150	tags=36%, list=23%, signal=47%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	Details ...	78	-0.34792474	-1.3769151	0.058	0.21065153	0.478	2035	tags=28%, list=22%, signal=36%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	126	-0.39221144	-1.3723228	0.0	0.19272247	0.494	1528	tags=31%, list=16%, signal=37%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	55	-0.34173453	-1.353302	0.098196395	0.21049537	0.582	2261	tags=38%, list=24%, signal=50%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION	Details ...	46	-0.36932948	-1.3479337	0.036072146	0.19152048	0.582	965	tags=22%, list=10%, signal=24%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	100	-0.30420417	-1.2750447	0.14522822	0.35714126	0.754	1882	tags=29%, list=20%, signal=36%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	43	-0.3162744	-1.2522197	0.09465021	0.38129377	0.805	1260	tags=26%, list=14%, signal=29%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	Details ...	21	-0.40678155	-1.2157592	0.2555781	0.42756578	0.866	1681	tags=29%, list=18%, signal=35%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	Details ...	81	-0.29989445	-1.2013944	0.2654321	0.4227402	0.884	887	tags=17%, list=10%, signal=19%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	70	-0.31980813	-1.1630676	0.21374045	0.5001169	0.925	770	tags=17%, list=8%, signal=19%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	Details ...	48	-0.29249462	-1.1428263	0.22393823	0.5198765	0.925	2116	tags=35%, list=23%, signal=46%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	Details ...	104	-0.25762773	-1.1237386	0.2079832	0.5396482	0.953	2132	tags=32%, list=23%, signal=41%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	Details ...	162	-0.28878516	-1.1100223	0.3131313	0.554311	0.953	2150	tags=30%, list=23%, signal=38%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Details ...	154	-0.25771472	-1.0939037	0.336887	0.55627924	0.974	1235	tags=19%, list=13%, signal=21%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	96	-0.26018652	-1.0838494	0.35555556	0.5529861	0.974	2109	tags=30%, list=23%, signal=39%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	Details ...	21	-0.34182706	-1.038165	0.42052314	0.6258664	0.982	2655	tags=57%, list=29%, signal=80%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Details ...	24	-0.35303125	-1.0181866	0.44210526	0.63594526	0.982	2938	tags=54%, list=32%, signal=79%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		77	-0.25577983	-0.9811699	0.4075547	0.6984027	1.0	1065	tags=18%, list=11%, signal=20%	
