NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	148	0.67986685	1.997013	0.0	0.015000002	0.0	880	tags=45%, list=9%, signal=48%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	142	0.6137201	1.9486363	0.0	0.015000002	0.015	1311	tags=44%, list=14%, signal=50%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	Details ...	161	0.57732725	1.8645703	0.0	0.015	0.015	1578	tags=43%, list=17%, signal=51%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	Details ...	162	0.42242032	1.7574736	0.0	0.015000002	0.015	1582	tags=32%, list=17%, signal=38%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	Details ...	50	0.49280256	1.6246803	0.0	0.032102723	0.105	2148	tags=46%, list=23%, signal=60%	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	Details ...	156	0.54028267	1.6124138	0.032945737	0.032512	0.121	772	tags=31%, list=8%, signal=33%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	149	0.293786	1.2991295	0.13085938	0.31370708	0.832	2148	tags=33%, list=23%, signal=42%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	52	0.3623877	1.249435	0.19008264	0.36881638	0.893	1553	tags=29%, list=17%, signal=34%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	Details ...	20	0.49733663	1.1669194	0.208413	0.45467123	0.961	2040	tags=55%, list=22%, signal=70%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Details ...	24	0.41380414	1.1450224	0.3212121	0.45943668	0.961	1654	tags=33%, list=18%, signal=40%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	Details ...	121	0.25550488	1.0677676	0.38104448	0.5731913	0.975	2150	tags=28%, list=23%, signal=36%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	Details ...	72	0.20187116	0.9198335	0.625239	0.8718674	1.0	2497	tags=32%, list=27%, signal=43%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	Details ...	105	0.23331305	0.9174693	0.5890151	0.80860287	1.0	1308	tags=16%, list=14%, signal=19%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	Details ...	49	0.23106234	0.868301	0.5694716	0.85058933	1.0	1981	tags=24%, list=21%, signal=31%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Details ...	37	0.20838393	0.847774	0.71779144	0.84352136	1.0	937	tags=16%, list=10%, signal=18%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	104	0.1789795	0.8307897	0.78977275	0.8173995	1.0	2046	tags=24%, list=22%, signal=30%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Details ...	102	0.16851895	0.72186637	0.93713164	0.9240649	1.0	1870	tags=18%, list=20%, signal=22%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	Details ...	184	0.1935616	0.6347224	0.8593449	0.9459269	1.0	2186	tags=27%, list=24%, signal=35%	
