NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Details ...	103	-0.43220687	-1.5187541	0.0	0.28357378	0.179	2523	tags=42%, list=27%, signal=57%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	Details ...	122	-0.38734904	-1.474578	0.025390625	0.22755851	0.248	1597	tags=27%, list=17%, signal=32%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	Details ...	108	-0.36443204	-1.3772024	0.0	0.39575124	0.476	2132	tags=38%, list=23%, signal=49%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	127	-0.33877653	-1.3194568	0.098425195	0.54564834	0.582	1991	tags=35%, list=22%, signal=44%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	Details ...	49	-0.38480836	-1.3073305	0.124236256	0.46014276	0.582	3373	tags=55%, list=36%, signal=86%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	150	-0.3047256	-1.2789388	0.08695652	0.47496545	0.655	2114	tags=33%, list=23%, signal=42%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	Details ...	161	-0.3264259	-1.27335	0.08932039	0.41867965	0.655	1162	tags=23%, list=13%, signal=26%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	Details ...	60	-0.3172463	-1.2707591	0.09218437	0.37458342	0.655	1304	tags=23%, list=14%, signal=27%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Details ...	37	-0.34847465	-1.2510594	0.12348178	0.38327107	0.693	2794	tags=43%, list=30%, signal=62%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Details ...	24	-0.4183493	-1.2231841	0.26693228	0.41602564	0.736	1888	tags=33%, list=20%, signal=42%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	107	-0.3138395	-1.207471	0.2264529	0.42266995	0.756	1652	tags=27%, list=18%, signal=33%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	Details ...	185	-0.25284353	-1.1931298	0.243083	0.4293404	0.799	2070	tags=29%, list=22%, signal=36%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	101	-0.29376352	-1.1271405	0.31610337	0.6194922	0.97	1889	tags=30%, list=20%, signal=37%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	49	-0.33139026	-1.1182711	0.30816326	0.6069919	0.97	2385	tags=37%, list=26%, signal=49%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Details ...	175	-0.30849975	-1.1134692	0.23155738	0.58318806	0.986	1585	tags=26%, list=17%, signal=30%	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	Details ...	154	-0.26861095	-1.0988402	0.33861387	0.5872733	0.986	1925	tags=27%, list=21%, signal=33%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	144	-0.28559867	-1.0753404	0.34949496	0.6163938	0.986	2352	tags=33%, list=25%, signal=44%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	137	-0.27365056	-1.0661029	0.26262626	0.60991406	0.986	2352	tags=33%, list=25%, signal=43%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	Details ...	163	-0.2552348	-1.0482646	0.4204322	0.629845	1.0	2034	tags=28%, list=22%, signal=35%	
