NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Details ...	37	0.3874461	1.3511759	0.13238288	1.0	0.616	2055	tags=41%, list=22%, signal=52%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Details ...	176	0.25622168	1.2993884	0.08928572	0.7644105	0.763	1857	tags=28%, list=20%, signal=34%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	95	0.29775655	1.2515063	0.113680154	0.74837685	0.832	1751	tags=32%, list=19%, signal=39%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	150	0.25158843	1.1848197	0.060194176	0.9055635	0.932	1896	tags=26%, list=21%, signal=32%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION	Details ...	44	0.295463	1.1335664	0.24236253	1.0	0.985	1758	tags=23%, list=19%, signal=28%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	Details ...	104	0.25910693	1.1292195	0.11637081	0.8690108	0.985	1907	tags=31%, list=21%, signal=38%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	Details ...	72	0.29489288	1.1184689	0.28225806	0.79998446	0.985	1688	tags=31%, list=18%, signal=37%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	106	0.2645049	1.1140485	0.304	0.73179865	0.985	2147	tags=35%, list=23%, signal=45%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	50	0.352335	1.0999396	0.3046092	0.70070875	0.985	1928	tags=36%, list=21%, signal=45%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	125	0.23292382	1.0767138	0.29108912	0.7093835	0.985	1896	tags=27%, list=21%, signal=34%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	Details ...	119	0.2517845	1.0626652	0.3631068	0.6923709	0.985	2255	tags=34%, list=24%, signal=44%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	Details ...	46	0.26580185	1.012845	0.414	0.8130947	0.985	1693	tags=26%, list=18%, signal=32%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Details ...	78	0.24399988	0.8784349	0.7672584	1.0	1.0	2042	tags=31%, list=22%, signal=39%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	109	0.19118074	0.84327036	0.84662575	1.0	1.0	2179	tags=28%, list=24%, signal=37%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	Details ...	19	0.36093467	0.839491	0.8730159	1.0	1.0	2169	tags=42%, list=24%, signal=55%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	141	0.20848872	0.83420116	0.71428573	1.0	1.0	2338	tags=31%, list=25%, signal=41%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	99	0.1877479	0.7990111	0.89316237	1.0	1.0	1642	tags=21%, list=18%, signal=26%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	Details ...	80	0.15578543	0.76314765	0.8214286	1.0	1.0	2211	tags=25%, list=24%, signal=33%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	68	0.18234213	0.76157945	0.94509804	1.0	1.0	2089	tags=25%, list=23%, signal=32%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	123	0.18833295	0.7220936	0.9224652	1.0	1.0	1164	tags=15%, list=13%, signal=17%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE		16	0.24473166	0.6739194	0.92371136	1.0	1.0	2198	tags=38%, list=24%, signal=49%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		73	0.1579798	0.64196193	0.94274807	1.0	1.0	980	tags=11%, list=11%, signal=12%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING		105	0.15766703	0.62505305	0.968	0.9923921	1.0	2393	tags=28%, list=26%, signal=37%	
