NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	Details ...	161	-0.33912557	-1.3375418	0.07100592	1.0	0.722	1853	tags=32%, list=20%, signal=39%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	53	-0.28427282	-1.1556573	0.17857143	1.0	0.982	1686	tags=26%, list=18%, signal=32%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	Details ...	78	-0.2552359	-1.1346903	0.2859922	1.0	0.982	1722	tags=22%, list=19%, signal=27%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	123	-0.25955975	-1.1277411	0.24248497	1.0	0.982	1846	tags=26%, list=20%, signal=32%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	Details ...	185	-0.24715085	-1.0912647	0.32830188	1.0	0.982	2199	tags=30%, list=24%, signal=38%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	Details ...	37	-0.34755298	-1.089381	0.306163	1.0	0.982	2292	tags=35%, list=25%, signal=47%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	Details ...	48	-0.31382465	-1.0715517	0.3177388	1.0	0.982	2384	tags=42%, list=26%, signal=56%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	Details ...	137	-0.23064299	-1.0333266	0.41428572	1.0	0.982	1776	tags=24%, list=19%, signal=29%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Details ...	151	-0.24012265	-1.0248848	0.45454547	1.0	0.982	1526	tags=23%, list=17%, signal=27%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	Details ...	93	-0.28469658	-1.0136014	0.42504743	1.0	0.982	1303	tags=20%, list=14%, signal=24%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Details ...	101	-0.21846372	-0.991647	0.5122873	1.0	1.0	1931	tags=26%, list=21%, signal=32%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	Details ...	61	-0.21596983	-0.96194094	0.5896947	1.0	1.0	1808	tags=25%, list=20%, signal=30%	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	Details ...	149	-0.23143873	-0.9337475	0.5394737	1.0	1.0	2649	tags=38%, list=29%, signal=52%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	102	-0.32961217	-0.92088693	0.7077799	1.0	1.0	2314	tags=37%, list=25%, signal=49%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	Details ...	155	-0.19005027	-0.8886603	0.7861507	1.0	1.0	1510	tags=19%, list=16%, signal=23%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	68	-0.2543652	-0.8693672	0.7817837	1.0	1.0	1686	tags=28%, list=18%, signal=34%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	42	-0.1904164	-0.8470702	0.8017058	1.0	1.0	2534	tags=36%, list=28%, signal=49%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	Details ...	93	-0.19568123	-0.84564424	0.689243	1.0	1.0	1653	tags=18%, list=18%, signal=22%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	136	-0.21029402	-0.81864136	0.6776181	1.0	1.0	1556	tags=21%, list=17%, signal=24%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Details ...	23	-0.24143356	-0.75857776	0.9041096	1.0	1.0	546	tags=13%, list=6%, signal=14%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE		158	-0.1694385	-0.7405414	0.96734697	1.0	1.0	2308	tags=27%, list=25%, signal=36%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING		20	-0.222534	-0.7391702	0.87890625	1.0	1.0	1966	tags=20%, list=21%, signal=25%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS		48	-0.17918779	-0.72295475	0.85714287	1.0	1.0	2764	tags=42%, list=30%, signal=59%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS		83	-0.1754898	-0.7058007	0.9429735	0.99542713	1.0	1494	tags=17%, list=16%, signal=20%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE		55	-0.35449207	-0.6959027	0.9373814	0.963373	1.0	2125	tags=36%, list=23%, signal=47%	
