NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	Details ...	155	0.6266895	2.7819285	0.0	0.0	0.0	1544	tags=50%, list=17%, signal=60%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	143	0.6307999	2.7529662	0.0	0.0	0.0	1354	tags=48%, list=15%, signal=55%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	Details ...	159	0.60220265	2.6526947	0.0	0.0	0.0	1369	tags=42%, list=15%, signal=49%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	138	0.56776524	2.496004	0.0	0.0	0.0	1691	tags=45%, list=19%, signal=54%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	Details ...	158	0.48039934	2.1568155	0.0	0.0	0.0	1359	tags=29%, list=15%, signal=34%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	Details ...	50	0.55457985	2.011147	0.0016806723	3.637566E-4	0.002	901	tags=28%, list=10%, signal=31%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	Details ...	49	0.49005336	1.7985532	0.0	0.0034378353	0.022	2184	tags=41%, list=24%, signal=53%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	Details ...	184	0.36162308	1.6312044	0.001510574	0.0175268	0.127	1949	tags=32%, list=21%, signal=40%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	Details ...	122	0.37607625	1.6098696	0.0	0.018570023	0.15	2440	tags=44%, list=27%, signal=60%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Details ...	100	0.37856376	1.577837	0.006837607	0.024235843	0.217	1894	tags=30%, list=21%, signal=37%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	148	0.3544458	1.56385	0.0	0.023997653	0.237	2354	tags=36%, list=26%, signal=47%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	Details ...	162	0.3245198	1.4508921	0.019548872	0.06249422	0.52	1903	tags=27%, list=21%, signal=34%	
