NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Details ...	37	-0.45012248	-1.5418968	0.0608365	0.13490368	0.116	1130	tags=27%, list=12%, signal=31%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Details ...	103	-0.36624408	-1.4512751	0.0	0.22443542	0.339	2212	tags=36%, list=24%, signal=47%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	151	-0.31422505	-1.3764442	0.024904214	0.36875722	0.471	2443	tags=38%, list=26%, signal=50%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	127	-0.34776825	-1.3409404	0.0	0.4318869	0.658	1900	tags=35%, list=20%, signal=43%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	124	-0.33453083	-1.2031018	0.25490198	0.9559425	0.928	1794	tags=28%, list=19%, signal=34%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	55	-0.25548574	-1.1149986	0.21084337	1.0	0.954	1533	tags=24%, list=16%, signal=28%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	Details ...	106	-0.25023946	-1.0886893	0.19758065	1.0	0.969	1363	tags=21%, list=15%, signal=24%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	Details ...	49	-0.280873	-1.055279	0.3433396	1.0	0.983	1890	tags=27%, list=20%, signal=33%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	Details ...	79	-0.23931992	-1.0442243	0.42094862	1.0	0.983	1304	tags=18%, list=14%, signal=20%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	99	-0.27830145	-1.0345699	0.45224172	1.0	1.0	2638	tags=37%, list=28%, signal=51%	
