NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	Details ...	20	-0.38411906	-1.1645535	0.20440882	1.0	0.883	519	tags=20%, list=6%, signal=21%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	Details ...	157	-0.23866919	-1.1172668	0.20039293	1.0	0.954	1627	tags=21%, list=18%, signal=25%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	54	-0.27611196	-1.0228428	0.42857143	1.0	0.982	1672	tags=24%, list=18%, signal=29%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	Details ...	156	-0.21942626	-1.0083117	0.41851106	1.0	0.982	1521	tags=22%, list=16%, signal=26%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	Details ...	37	-0.31547996	-0.96541834	0.4692623	1.0	1.0	1369	tags=30%, list=15%, signal=35%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	Details ...	94	-0.22307171	-0.95488954	0.5614754	1.0	1.0	1705	tags=20%, list=18%, signal=25%	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	Details ...	153	-0.23427494	-0.9419126	0.5915493	1.0	1.0	1797	tags=22%, list=19%, signal=27%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	68	-0.26377743	-0.9403084	0.54545456	1.0	1.0	975	tags=19%, list=11%, signal=21%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	131	-0.22745354	-0.9245319	0.58449304	1.0	1.0	975	tags=16%, list=11%, signal=18%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Details ...	80	-0.2437061	-0.89374393	0.56692916	1.0	1.0	1862	tags=25%, list=20%, signal=31%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	111	-0.21299446	-0.87910557	0.73084885	1.0	1.0	1538	tags=21%, list=17%, signal=25%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	82	-0.23538192	-0.840957	0.6189516	1.0	1.0	1761	tags=23%, list=19%, signal=28%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	Details ...	184	-0.18193594	-0.83354545	0.64658636	1.0	1.0	2765	tags=34%, list=30%, signal=47%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	68	-0.20463578	-0.799714	0.8181818	1.0	1.0	2073	tags=28%, list=22%, signal=36%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	Details ...	96	-0.2013318	-0.7941347	0.9186992	1.0	1.0	2319	tags=30%, list=25%, signal=40%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	139	-0.18218376	-0.75612277	0.9161554	1.0	1.0	1870	tags=19%, list=20%, signal=24%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	101	-0.24537861	-0.7312228	0.9497992	1.0	1.0	2329	tags=33%, list=25%, signal=43%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	Details ...	137	-0.16833943	-0.66338605	0.9287169	1.0	1.0	2323	tags=25%, list=25%, signal=33%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	Details ...	161	-0.19148937	-0.6542679	0.8665339	1.0	1.0	2301	tags=29%, list=25%, signal=37%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	Details ...	57	-0.2933922	-0.61067736	0.9497992	1.0	1.0	2770	tags=42%, list=30%, signal=60%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE		17	-0.18857126	-0.5080837	0.94871795	0.9992991	1.0	3110	tags=35%, list=34%, signal=53%	
