NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	68	-0.43786657	-1.586638	0.0	0.19875057	0.084	1637	tags=32%, list=18%, signal=39%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	80	-0.48953226	-1.4940836	0.0	0.26652443	0.273	1609	tags=38%, list=18%, signal=45%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Details ...	146	-0.43890375	-1.4634717	0.0	0.26647404	0.353	2372	tags=49%, list=26%, signal=65%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	53	-0.4231747	-1.3958719	0.059642147	0.36049974	0.549	1845	tags=42%, list=20%, signal=52%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	118	-0.43790397	-1.3938018	0.08982036	0.29179978	0.549	1506	tags=36%, list=17%, signal=42%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	106	-0.3177625	-1.359599	0.0	0.3126259	0.66	1374	tags=25%, list=15%, signal=29%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	98	-0.35507277	-1.3538959	0.025793651	0.27996275	0.689	1267	tags=23%, list=14%, signal=27%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	123	-0.33585757	-1.3357332	0.0	0.2931585	0.702	2272	tags=38%, list=25%, signal=50%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	67	-0.3562364	-1.3152863	0.019880716	0.30264455	0.754	985	tags=24%, list=11%, signal=27%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	43	-0.32794657	-1.280609	0.11134454	0.34194815	0.783	1584	tags=26%, list=17%, signal=31%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	Details ...	92	-0.30784026	-1.1978593	0.18218623	0.47416678	0.874	1973	tags=35%, list=22%, signal=44%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	95	-0.27388206	-1.1732622	0.15694165	0.48798808	0.926	1528	tags=24%, list=17%, signal=29%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	Details ...	20	-0.33248326	-1.1418458	0.21682243	0.53524876	0.951	1017	tags=25%, list=11%, signal=28%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION	Details ...	45	-0.29999265	-1.1402941	0.27824268	0.5008761	0.951	500	tags=16%, list=5%, signal=16%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	124	-0.27566406	-1.1217706	0.24756335	0.5143314	0.965	1592	tags=28%, list=17%, signal=34%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	Details ...	36	-0.38512558	-1.119722	0.24081632	0.48780188	0.965	1410	tags=28%, list=15%, signal=33%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	Details ...	17	-0.43502524	-1.1142533	0.34475806	0.47239757	0.965	2290	tags=41%, list=25%, signal=55%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Details ...	75	-0.2911895	-1.0532331	0.33786407	0.5625718	0.965	228	tags=12%, list=3%, signal=12%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	Details ...	76	-0.23253654	-1.0201223	0.44779116	0.6012872	0.98	2563	tags=39%, list=28%, signal=54%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	Details ...	104	-0.24727039	-1.0152937	0.39112905	0.5838363	0.98	1790	tags=28%, list=20%, signal=34%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT		91	-0.27753818	-0.9973297	0.4896694	0.59333634	0.98	1651	tags=25%, list=18%, signal=31%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		75	-0.21212292	-0.9846537	0.47035572	0.5881264	0.98	1626	tags=19%, list=18%, signal=23%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE		96	-0.33985928	-0.9688095	0.6863905	0.6020647	0.988	2713	tags=45%, list=30%, signal=63%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE		54	-0.4252865	-0.8715427	0.8027613	0.74802667	1.0	3180	tags=61%, list=35%, signal=93%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS		135	-0.17443706	-0.81581056	0.72336066	0.8101135	1.0	2191	tags=24%, list=24%, signal=32%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM		100	-0.1724939	-0.8110757	0.8109756	0.78794044	1.0	1917	tags=20%, list=21%, signal=25%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION		58	-0.16584815	-0.67088276	0.96613544	0.9161447	1.0	2431	tags=31%, list=27%, signal=42%	
