NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	144	0.61985683	1.9122051	0.0	0.016999999	0.0	1535	tags=49%, list=17%, signal=58%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	141	0.62520474	1.8800521	0.0	0.016999999	0.017	1102	tags=44%, list=12%, signal=49%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	Details ...	159	0.63979375	1.8329488	0.0	0.016999999	0.017	1035	tags=42%, list=11%, signal=46%	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	Details ...	157	0.6650656	1.7578688	0.0	0.016999999	0.017	1227	tags=47%, list=13%, signal=54%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	Details ...	155	0.47967693	1.7568169	0.0	0.017	0.017	1133	tags=28%, list=12%, signal=31%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	Details ...	49	0.48332393	1.6119984	0.0	0.023648513	0.052	2063	tags=45%, list=23%, signal=58%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Details ...	37	0.42023233	1.524911	0.0	0.045146264	0.199	1661	tags=32%, list=18%, signal=40%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	149	0.3809621	1.503747	0.0	0.051869713	0.251	2479	tags=44%, list=27%, signal=59%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	Details ...	184	0.3701408	1.3279302	0.14403293	0.19794044	0.664	1880	tags=32%, list=21%, signal=39%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	Details ...	49	0.40331265	1.2847897	0.10728745	0.2467239	0.76	2148	tags=41%, list=24%, signal=53%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	Details ...	81	0.2662041	1.2051445	0.192	0.3540742	0.862	2059	tags=28%, list=23%, signal=36%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	Details ...	123	0.2790716	1.1867814	0.087890625	0.3486854	0.876	2823	tags=38%, list=31%, signal=55%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Details ...	23	0.34922618	1.151738	0.154	0.38691902	0.931	1190	tags=30%, list=13%, signal=35%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Details ...	175	0.22370793	1.1205711	0.20512821	0.4194148	0.945	1692	tags=22%, list=19%, signal=27%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	Details ...	71	0.26001582	1.1156085	0.14503817	0.40349513	0.965	675	tags=11%, list=7%, signal=12%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	46	0.29817128	1.1102502	0.26652452	0.39052618	0.965	1234	tags=22%, list=14%, signal=25%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	Details ...	162	0.27858308	1.021952	0.42718446	0.5180262	0.982	824	tags=17%, list=9%, signal=18%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Details ...	102	0.28252608	1.0061011	0.48665297	0.5204408	0.982	2299	tags=31%, list=25%, signal=42%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	Details ...	100	0.19162579	0.84719384	0.85773194	0.77405465	1.0	2004	tags=28%, list=22%, signal=36%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	Details ...	20	0.27833158	0.8061593	0.72047246	0.7987595	1.0	1196	tags=25%, list=13%, signal=29%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM		46	0.176544	0.78372663	0.9456311	0.8000808	1.0	1535	tags=17%, list=17%, signal=21%	
