NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	147	0.68529594	1.9643376	0.0	0.017	0.0	800	tags=44%, list=9%, signal=48%	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	Details ...	157	0.65461665	1.9452112	0.0	0.017	0.017	802	tags=39%, list=9%, signal=43%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	Details ...	161	0.5029089	1.9400225	0.0	0.017	0.017	739	tags=23%, list=8%, signal=25%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	Details ...	161	0.64490473	1.9274957	0.0	0.017	0.017	922	tags=38%, list=10%, signal=41%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	144	0.6798521	1.9185019	0.0	0.016999999	0.017	1069	tags=47%, list=12%, signal=53%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	Details ...	50	0.5879629	1.7694571	0.0	0.017	0.017	880	tags=32%, list=10%, signal=35%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	151	0.3498579	1.5000229	0.0	0.09563337	0.302	1144	tags=20%, list=12%, signal=22%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Details ...	102	0.37669176	1.470201	0.014227643	0.103423595	0.362	2307	tags=33%, list=25%, signal=44%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	Details ...	122	0.35225332	1.3057133	0.040948275	0.2623503	0.72	2106	tags=34%, list=23%, signal=43%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	Details ...	185	0.3613265	1.3031845	0.10655738	0.24072164	0.72	2471	tags=38%, list=27%, signal=51%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	Details ...	50	0.42729703	1.2830535	0.17016807	0.252187	0.785	2082	tags=42%, list=23%, signal=54%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	Details ...	72	0.29248884	1.2688665	0.20930232	0.24983008	0.785	1682	tags=22%, list=18%, signal=27%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	Details ...	80	0.23044983	1.1502314	0.22774327	0.4185781	0.909	2469	tags=31%, list=27%, signal=42%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	Details ...	47	0.27861694	1.1395384	0.1670103	0.4089987	0.909	1623	tags=26%, list=18%, signal=31%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	Details ...	104	0.25014916	1.1214764	0.19277108	0.41206342	0.929	1888	tags=25%, list=20%, signal=31%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	127	0.2588529	1.0550287	0.34888437	0.514052	0.981	1144	tags=17%, list=12%, signal=19%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	96	0.22238773	1.0409117	0.39807692	0.5129444	0.981	1209	tags=19%, list=13%, signal=21%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	104	0.23111401	1.0229363	0.49892932	0.5241212	0.981	1623	tags=20%, list=18%, signal=24%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	Details ...	105	0.22807054	0.99520063	0.41164657	0.56693184	0.981	1414	tags=17%, list=15%, signal=20%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	50	0.28053498	0.93782496	0.5645161	0.6348957	0.981	2328	tags=34%, list=25%, signal=45%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY		36	0.24089967	0.9363875	0.53625953	0.6080429	0.981	2035	tags=31%, list=22%, signal=39%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING		162	0.24742004	0.90111107	0.5770751	0.6514793	1.0	1288	tags=18%, list=14%, signal=20%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING		24	0.2524099	0.8594901	0.7234469	0.7035409	1.0	2282	tags=38%, list=25%, signal=50%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION		60	0.1869398	0.7955039	0.8782288	0.79138803	1.0	2424	tags=32%, list=26%, signal=43%	
