NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	69	-0.444686	-1.6084981	0.0	0.25831103	0.15	1297	tags=30%, list=14%, signal=35%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Details ...	151	-0.39564845	-1.4181963	0.022680413	0.5849518	0.503	1707	tags=34%, list=19%, signal=42%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	42	-0.34217754	-1.3739308	0.05144033	0.5561793	0.671	1652	tags=29%, list=18%, signal=35%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	122	-0.40088436	-1.3539759	0.12987013	0.47322634	0.715	1334	tags=28%, list=14%, signal=32%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	122	-0.3440603	-1.3199099	0.018404908	0.4578201	0.736	2508	tags=37%, list=27%, signal=50%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Details ...	76	-0.2949015	-1.2966497	0.075510204	0.43777078	0.774	870	tags=16%, list=9%, signal=17%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	100	-0.32330087	-1.266197	0.11506276	0.42930356	0.787	1477	tags=26%, list=16%, signal=31%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	109	-0.30943647	-1.2606422	0.0	0.397326	0.81	1820	tags=30%, list=20%, signal=37%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	Details ...	92	-0.3384388	-1.2570845	0.16701902	0.36198238	0.81	1715	tags=30%, list=19%, signal=37%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	Details ...	36	-0.42873845	-1.2473137	0.18987341	0.34519222	0.81	2079	tags=42%, list=23%, signal=54%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	69	-0.35285822	-1.1916292	0.16561845	0.40808803	0.889	1653	tags=30%, list=18%, signal=37%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	80	-0.36147788	-1.1837146	0.1416309	0.38946125	0.889	2703	tags=51%, list=29%, signal=72%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	55	-0.33283493	-1.1519814	0.22633745	0.4163682	0.916	1783	tags=33%, list=19%, signal=40%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	Details ...	95	-0.31546825	-1.1420473	0.23931624	0.41396463	0.931	2507	tags=39%, list=27%, signal=53%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	Details ...	20	-0.38198358	-1.1316069	0.272541	0.4115706	0.931	636	tags=20%, list=7%, signal=21%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	101	-0.4046607	-1.0984099	0.3692946	0.44211853	0.937	2206	tags=42%, list=24%, signal=54%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	Details ...	17	-0.34225342	-0.98839736	0.5067961	0.6644298	0.99	2355	tags=41%, list=26%, signal=55%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	Details ...	136	-0.2500686	-0.92712164	0.52250487	0.7443621	1.0	2468	tags=30%, list=27%, signal=41%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	Details ...	58	-0.4629594	-0.92651033	0.7113821	0.7060799	1.0	2050	tags=43%, list=22%, signal=55%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION	Details ...	46	-0.23313528	-0.9259977	0.65256125	0.6721682	1.0	2654	tags=37%, list=29%, signal=52%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE		79	-0.20312838	-0.90006804	0.6552419	0.6934405	1.0	2057	tags=29%, list=22%, signal=37%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		78	-0.23083657	-0.8745029	0.7328386	0.7064557	1.0	563	tags=12%, list=6%, signal=12%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION		176	-0.1720637	-0.71927637	0.9050388	0.92285	1.0	2264	tags=26%, list=25%, signal=33%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING		20	-0.22230476	-0.7065604	0.9408284	0.90677446	1.0	2662	tags=40%, list=29%, signal=56%	
