NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	117	-0.48523366	-1.7422953	0.0	0.09670207	0.076	1391	tags=36%, list=16%, signal=42%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	Details ...	19	-0.57808053	-1.6428314	0.0	0.09891747	0.16	1534	tags=63%, list=18%, signal=77%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	41	-0.48898208	-1.5776129	0.0	0.119393595	0.251	1056	tags=37%, list=12%, signal=42%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	114	-0.3850945	-1.5419896	0.0	0.13214238	0.313	886	tags=25%, list=10%, signal=27%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	87	-0.4290707	-1.4928079	0.0	0.1285513	0.376	1122	tags=32%, list=13%, signal=37%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	53	-0.42023906	-1.3802295	0.0	0.23537455	0.626	1493	tags=38%, list=17%, signal=45%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	Details ...	67	-0.43046418	-1.3752689	0.0	0.21135554	0.637	2351	tags=46%, list=27%, signal=63%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	Details ...	43	-0.3931932	-1.338577	0.0	0.2242103	0.692	1866	tags=42%, list=22%, signal=53%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	Details ...	75	-0.30575326	-1.33703	0.072289154	0.20401856	0.692	1405	tags=28%, list=16%, signal=33%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	Details ...	92	-0.33759508	-1.3101467	0.038022812	0.21468244	0.742	1990	tags=35%, list=23%, signal=45%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	103	-0.26293054	-1.3047988	0.036563072	0.20231505	0.742	1303	tags=24%, list=15%, signal=28%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	98	-0.39172807	-1.3018401	0.072407044	0.19042453	0.757	2862	tags=59%, list=33%, signal=88%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION	Details ...	43	-0.33558157	-1.1737287	0.2166998	0.40829566	0.981	1551	tags=37%, list=18%, signal=45%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	Details ...	94	-0.24919292	-1.1607276	0.11776447	0.40225014	0.981	1653	tags=30%, list=19%, signal=36%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Details ...	171	-0.23101707	-1.0736055	0.33918127	0.5842242	1.0	2862	tags=40%, list=33%, signal=58%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	Details ...	18	-0.32081038	-1.046731	0.4290976	0.6059515	1.0	1151	tags=17%, list=13%, signal=19%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	76	-0.24698378	-1.0283141	0.41153845	0.6127054	1.0	1474	tags=28%, list=17%, signal=33%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	Details ...	130	-0.21598348	-0.95901906	0.5330813	0.76222456	1.0	2050	tags=29%, list=24%, signal=38%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Details ...	72	-0.21777941	-0.94878674	0.5310621	0.7379717	1.0	484	tags=11%, list=6%, signal=12%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	120	-0.22764401	-0.93937075	0.32969034	0.7173297	1.0	1590	tags=23%, list=18%, signal=27%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE		145	-0.21975374	-0.9003927	0.60154736	0.76745415	1.0	2601	tags=36%, list=30%, signal=51%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS		46	-0.21413635	-0.78199005	0.7542017	0.92904556	1.0	655	tags=11%, list=8%, signal=12%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE		48	-0.3169466	-0.7296037	0.8379447	0.9455872	1.0	2283	tags=40%, list=27%, signal=54%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING		23	-0.20918575	-0.7050566	0.8413002	0.93532264	1.0	1339	tags=17%, list=16%, signal=21%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE		91	-0.21405412	-0.6859978	0.9049505	0.91787213	1.0	2063	tags=32%, list=24%, signal=41%	
