NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	Details ...	20	0.4688342	1.3628244	0.0	1.0	0.523	1202	tags=45%, list=13%, signal=52%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	97	0.31045365	1.2887694	0.10337972	1.0	0.682	1101	tags=23%, list=12%, signal=25%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Details ...	24	0.40673247	1.2629523	0.07602339	0.8603358	0.763	1844	tags=42%, list=20%, signal=52%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	106	0.28815988	1.1477557	0.13125	1.0	0.977	2169	tags=34%, list=23%, signal=44%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	143	0.26759392	1.134353	0.2112676	1.0	0.977	2272	tags=30%, list=25%, signal=39%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	Details ...	160	0.22536132	1.0995091	0.22862823	1.0	0.988	1617	tags=21%, list=18%, signal=25%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	49	0.30452177	1.0738621	0.3530572	1.0	0.988	1824	tags=33%, list=20%, signal=40%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	Details ...	72	0.2594014	1.0538995	0.4224138	1.0	1.0	1384	tags=24%, list=15%, signal=28%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	Details ...	106	0.27437198	1.0308212	0.36554623	1.0	1.0	2001	tags=32%, list=22%, signal=40%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	149	0.21146588	1.0302199	0.4025696	1.0	1.0	1574	tags=23%, list=17%, signal=27%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	Details ...	157	0.20301084	1.0012044	0.5191571	1.0	1.0	1074	tags=16%, list=12%, signal=18%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	Details ...	78	0.2056067	0.98481053	0.4777328	1.0	1.0	2633	tags=38%, list=29%, signal=53%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	Details ...	121	0.21480812	0.94584227	0.49590164	1.0	1.0	1778	tags=25%, list=19%, signal=30%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	Details ...	106	0.21847512	0.94563615	0.6182573	1.0	1.0	2724	tags=33%, list=29%, signal=46%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	Details ...	48	0.23750876	0.93721926	0.46506986	1.0	1.0	1180	tags=21%, list=13%, signal=24%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	127	0.21516433	0.9215205	0.6926316	1.0	1.0	1979	tags=28%, list=21%, signal=36%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	Details ...	46	0.2109966	0.9075015	0.5922921	0.99719286	1.0	2193	tags=26%, list=24%, signal=34%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	Details ...	18	0.3142516	0.8492752	0.67951316	1.0	1.0	2838	tags=39%, list=31%, signal=56%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	109	0.19269866	0.81994903	0.75670105	1.0	1.0	1886	tags=25%, list=20%, signal=31%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Details ...	103	0.19162622	0.79396147	0.78541666	1.0	1.0	2615	tags=35%, list=28%, signal=48%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION		93	0.19645646	0.7714994	0.8886555	1.0	1.0	2199	tags=28%, list=24%, signal=36%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING		21	0.22599113	0.7710842	0.7876984	1.0	1.0	2662	tags=33%, list=29%, signal=47%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE		138	0.1697046	0.7534344	0.94409937	1.0	1.0	2273	tags=25%, list=25%, signal=33%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY		37	0.17323989	0.75078124	0.89591837	1.0	1.0	2882	tags=38%, list=31%, signal=55%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION		45	0.16186614	0.7313437	0.90408164	0.98679	1.0	633	tags=11%, list=7%, signal=12%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		78	0.17882884	0.6919058	0.91493773	0.9890967	1.0	1718	tags=22%, list=19%, signal=27%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS		100	0.15644673	0.64032775	0.9408034	0.9764828	1.0	1583	tags=20%, list=17%, signal=24%	
