NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	Details ...	93	-0.3235882	-1.3664157	0.028688524	0.9107096	0.54	1560	tags=28%, list=17%, signal=33%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	70	-0.3201891	-1.2964021	0.10019268	0.7853255	0.712	1710	tags=27%, list=19%, signal=33%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	Details ...	60	-0.29206407	-1.2921491	0.083333336	0.53541803	0.712	1761	tags=30%, list=19%, signal=37%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	Details ...	184	-0.29087007	-1.1678094	0.2970297	1.0	0.96	1900	tags=29%, list=21%, signal=36%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	Details ...	81	-0.25287688	-1.1526847	0.252	0.9046009	0.96	2226	tags=33%, list=24%, signal=44%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	Details ...	162	-0.28144675	-1.0746139	0.36055776	1.0	1.0	2215	tags=33%, list=24%, signal=43%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	124	-0.22744918	-1.0111787	0.39539346	1.0	1.0	2101	tags=28%, list=23%, signal=36%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Details ...	74	-0.19180591	-0.99822307	0.4236948	1.0	1.0	1878	tags=26%, list=20%, signal=32%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	67	-0.22652195	-0.990079	0.45050505	1.0	1.0	796	tags=16%, list=9%, signal=18%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	Details ...	36	-0.2875632	-0.976353	0.48162475	1.0	1.0	1395	tags=25%, list=15%, signal=29%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	101	-0.28549576	-0.96934813	0.518	0.94708514	1.0	1324	tags=21%, list=14%, signal=24%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Details ...	176	-0.21897432	-0.94360507	0.6933868	0.96256727	1.0	1937	tags=27%, list=21%, signal=33%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Details ...	152	-0.2370199	-0.93864965	0.523166	0.90092987	1.0	1461	tags=22%, list=16%, signal=25%	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	Details ...	150	-0.20547381	-0.8868018	0.70696723	0.9986853	1.0	2460	tags=32%, list=27%, signal=43%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	55	-0.24135368	-0.879131	0.617357	0.9506883	1.0	1434	tags=24%, list=16%, signal=28%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	Details ...	56	-0.33553365	-0.7848026	0.9068826	1.0	1.0	1622	tags=32%, list=18%, signal=39%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	121	-0.17334598	-0.7751181	0.8618677	1.0	1.0	1112	tags=14%, list=12%, signal=16%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	Details ...	135	-0.16283159	-0.7473539	0.77029705	1.0	1.0	2552	tags=31%, list=28%, signal=42%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	81	-0.17700014	-0.70647275	0.86692756	1.0	1.0	1326	tags=17%, list=14%, signal=20%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	43	-0.1763318	-0.70563376	0.922179	0.9808677	1.0	151	tags=7%, list=2%, signal=7%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2		49	-0.17513794	-0.63124394	0.95703125	0.97922826	1.0	694	tags=10%, list=8%, signal=11%	
